Month,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
December-2016,930.00,930.00,762.30,839.25,3074383,131989,2580042470.00,683412,22.23,167.70,-90.75
January-2017,855.00,1072.35,843.15,1036.20,8960682,132159,8313520082.00,976371,10.90,229.20,181.20
February-2017,1048.50,1118.80,1025.55,1107.30,2189295,76136,2340513519.00,573429,26.19,93.25,58.80
March-2017,1111.00,1204.50,1020.00,1174.10,2635011,85727,2941386600.00,998761,37.90,184.50,63.10
April-2017,1175.00,1350.00,1152.60,1275.85,2247345,59438,2766285259.00,1209909,53.84,197.40,100.85
May-2017,1279.00,1373.90,1190.40,1324.95,2485169,76460,3228857379.00,1108652,44.61,183.50,45.95
June-2017,1330.00,1431.00,1316.85,1374.20,2109738,51990,2884779252.00,1025444,48.61,114.15,44.20
July-2017,1381.00,1740.50,1366.80,1702.10,1682257,83085,2627064878.00,431820,25.67,373.70,321.10
August-2017,1702.80,1839.70,1590.05,1783.65,2206847,76654,3839782631.00,557009,25.24,249.65,80.85
September-2017,1772.00,1989.00,1760.50,1834.95,2870615,70085,5325248911.00,1314742,45.80,228.50,62.95
October-2017,1850.05,1972.45,1701.00,1799.65,2067937,58664,3900383218.00,1115929,53.96,271.45,-50.40
November-2017,1795.00,1845.70,1709.00,1729.35,1377989,40309,2463558243.00,775105,56.25,136.70,-65.65
December-2017,1720.00,1796.05,1630.55,1756.80,4671496,40191,7974784052.00,682069,14.60,165.50,36.80
January-2018,1776.80,1865.00,1632.75,1677.50,1959647,41684,3412762426.00,1130596,57.69,232.25,-99.30
February-2018,1677.00,1761.70,1514.40,1642.10,1354213,62459,2227140801.00,384986,28.43,247.30,-34.90
March-2018,1635.00,1797.00,1595.00,1769.75,1890025,40334,3199694012.00,1367801,72.37,202.00,134.75
April-2018,1769.75,1967.70,1769.75,1906.05,730811,32990,1388890653.00,225212,30.82,197.95,136.30
May-2018,1910.00,2176.70,1818.75,2108.10,1863472,70157,3804565848.00,547888,29.40,357.95,198.10
June-2018,2132.00,2419.55,2050.00,2296.95,2644028,64074,5772998814.00,1457785,55.14,369.55,164.95
July-2018,2299.00,2798.00,2282.00,2698.55,2594816,112240,6663515520.00,576871,22.23,516.00,399.55
August-2018,2720.95,2995.10,2660.45,2859.15,1362031,67813,3857643085.00,330047,24.23,334.65,138.20
September-2018,2884.95,2884.95,2000.00,2167.40,6139648,159803,15797799361.00,605644,9.86,884.95,-717.55
October-2018,2171.00,2430.00,1912.00,2374.70,6243741,272473,13671587649.00,761571,12.20,518.00,203.70
November-2018,2378.00,2564.15,2234.00,2528.40,2295120,86175,5526553933.00,796175,34.69,330.15,150.40
December-2018,2549.00,2667.40,2330.00,2641.15,2145910,84318,5422348737.00,312503,14.56,337.40,92.15
January-2019,2641.05,2662.00,2360.95,2570.35,6598820,102547,16658567642.00,1858364,28.16,301.05,-70.70
February-2019,2598.00,2735.10,2508.00,2647.40,1765390,69330,4658999459.00,503946,28.55,227.10,49.40
March-2019,2662.80,3035.00,2643.10,3024.85,1323626,67334,3780240244.00,284105,21.46,391.90,362.05
April-2019,3027.50,3131.90,2974.95,3094.25,1868952,52180,5678158252.00,293410,15.70,156.95,66.75
May-2019,3099.60,3534.80,2849.20,3469.70,2379204,122357,7681783613.00,504823,21.22,685.60,370.10
June-2019,3465.00,3695.00,3420.20,3682.30,1182903,63724,4183492055.00,236414,19.99,274.80,217.30
July-2019,3685.00,3761.35,2995.55,3250.90,3362778,232292,11219750165.00,463583,13.79,765.80,-434.10
August-2019,3211.05,3449.00,2998.60,3331.60,2244258,145284,7325139895.00,307922,13.72,450.40,120.55
September-2019,3319.80,4112.00,3210.00,4050.15,2316013,142151,8546614293.00,333398,14.40,902.00,730.35
October-2019,4095.00,4219.50,3820.80,4024.90,1434411,103485,5769344840.00,276405,19.27,398.70,-70.10
November-2019,4032.90,4277.50,4022.00,4073.25,1116145,73588,4652055409.00,198076,17.75,255.50,40.35
December-2019,4089.00,4280.00,3881.10,4235.10,1126630,62556,4631652237.00,238691,21.19,398.90,146.10
January-2020,4235.00,4485.75,3952.10,4365.25,6173194,118387,25172867205.00,342699,5.55,533.65,130.25
February-2020,4368.00,4923.20,4205.00,4463.10,2271269,92270,10409402412.00,289077,12.73,718.20,95.10
March-2020,4578.00,4619.80,2098.55,2216.05,4689011,488293,14116477996.00,1176508,25.09,2521.25,-2361.95
April-2020,2166.00,2566.00,1916.00,2317.05,6956119,576492,15407153343.00,1292606,18.58,650.00,151.05
May-2020,2232.00,2258.00,1783.10,1952.70,7722813,593273,15562176354.00,1590598,20.60,474.90,-279.30
June-2020,1998.00,3144.00,1995.30,2828.90,13337316,973233,34413818650.00,2294479,17.20,1148.70,830.90
July-2020,2830.00,3517.75,2806.30,3251.60,13205800,966426,42623384706.00,2370869,17.95,711.45,421.60
August-2020,3236.00,3750.00,3146.00,3489.45,5277942,459684,18112884166.00,1362142,25.81,604.00,253.45
September-2020,3510.00,3680.00,3008.85,3277.25,3294255,312567,11279369525.00,642139,19.49,671.15,-232.75
October-2020,3400.00,3518.00,3101.60,3307.65,3641259,329340,12133932691.00,873615,23.99,416.40,-92.35
November-2020,3340.00,4957.50,3276.00,4903.30,4973124,443819,21780763848.00,1313317,26.41,1681.50,1563.30
December-2020,4945.00,5372.75,4774.90,5296.00,3148668,247225,15849126179.00,595491,18.91,597.85,351.00
January-2021,5317.00,5337.00,4686.30,4735.95,3251200,281489,16289987821.00,629379,19.36,650.70,-581.05
February-2021,4766.05,5921.75,4666.30,5238.30,3143274,292527,17044666208.00,877838,27.93,1255.45,472.25
March-2021,5310.00,5668.15,5106.00,5148.90,1986516,167549,10662619448.00,464668,23.39,562.15,-161.10
April-2021,5216.00,5525.00,4361.60,5453.80,2974803,313278,14601411445.00,665201,22.36,1163.40,237.80
May-2021,5325.00,5793.00,5267.40,5621.15,2033716,205798,11332163720.00,400719,19.70,525.60,296.15
June-2021,5625.00,6250.20,5625.00,6016.15,2229189,232160,13251881272.00,681237,30.56,625.20,391.15
July-2021,6049.70,6430.60,5868.45,6228.90,1442093,146328,8874931175.00,555253,38.50,562.15,179.20
August-2021,6270.00,7592.30,6060.00,7519.95,1540804,192042,10222060361.00,475003,30.83,1532.30,1249.95
September-2021,7549.00,8000.00,7320.05,7670.70,1595840,181784,12142987549.00,586450,36.75,679.95,121.70
October-2021,7625.00,8020.20,7145.75,7402.35,1387250,147344,10711126870.00,769508,55.47,874.45,-222.65
November-2021,7415.15,7754.55,6678.10,6991.65,862340,167051,6254130990.00,314713,36.50,1076.45,-423.50
December-2021,7041.95,7471.80,6493.65,6976.90,1216641,195686,8466366283.00,485454,39.90,978.15,-65.05
January-2022,6976.90,8043.50,6710.00,7002.15,1507794,229152,11245507739.00,388778,25.78,1333.50,25.25
February-2022,7056.50,7298.75,6591.95,7001.85,1214916,216935,8499296518.00,396789,32.66,706.80,-54.65
March-2022,6948.00,7444.00,5914.05,7259.10,1644626,227863,10850265663.00,626445,38.09,1529.95,311.10
April-2022,7245.00,7590.00,6580.00,6672.20,1041466,164074,7395176091.00,428233,41.12,1010.00,-572.80
May-2022,6568.00,6665.00,5491.00,6078.85,1996430,285855,12071190966.00,903155,45.24,1174.00,-489.15
June-2022,6082.00,6165.00,5235.60,5400.45,1185764,197578,6640932904.00,355023,29.94,929.40,-681.55
July-2022,5372.00,7263.85,5340.05,7208.90,1464393,160019,9021830989.00,648865,44.31,1923.80,1836.90
August-2022,7250.00,7635.00,6825.00,7303.80,1212327,138744,8772683115.00,647990,53.45,810.00,53.80
September-2022,7240.00,7777.00,7028.00,7337.55,1607118,174045,11789960213.00,871868,54.25,749.00,97.55
October-2022,7335.00,7595.00,6932.00,7139.70,1561593,113009,11350690841.00,1001791,64.15,663.00,-195.30
November-2022,7190.00,7278.45,6609.05,6723.10,724173,104258,5038502036.00,332086,45.86,669.40,-466.90
December-2022,6755.00,6770.00,6300.00,6574.15,514826,99026,3390114242.00,173816,33.76,470.00,-180.85
January-2023,6575.00,6658.50,5680.10,5885.60,1247676,226877,7523271421.00,484391,38.82,978.40,-689.40
February-2023,5950.00,6527.00,5645.00,6116.45,771321,138030,4780562932.00,352365,45.68,882.00,166.45
March-2023,6095.00,6207.25,5487.25,5615.40,1186929,211307,6856371725.00,637968,53.75,720.00,-479.60
April-2023,5674.40,6292.00,5632.75,6280.40,562752,89965,3346109065.00,174563,31.02,659.25,606.00
May-2023,6290.05,7024.70,6156.35,6992.70,711807,107214,4764948230.00,272815,38.33,868.35,702.65
June-2023,7008.05,7396.00,6947.15,7159.30,654807,108456,4657390660.00,320034,48.87,448.85,151.25
July-2023,7155.45,7999.90,7155.45,7299.70,1085743,158311,8273684039.00,495360,45.62,844.45,144.25
August-2023,7295.05,7331.95,6805.00,7165.20,635017,96252,4514919900.00,272937,42.98,526.95,-129.85
September-2023,7170.00,7900.00,7154.25,7809.40,544144,91379,4134410951.00,260082,47.80,745.75,639.40
October-2023,7808.95,8190.00,7355.00,7491.45,867256,90025,6832530548.00,502345,57.92,835.00,-317.50
November-2023,7512.35,7635.00,6937.15,7124.90,752229,113335,5470251714.00,249656,33.19,697.85,-387.45
December-2023,7155.00,7693.85,7142.55,7326.90,685633,112811,5048573584.00,328951,47.98,551.30,171.90
January-2024,7327.80,7829.95,6806.00,6863.80,1492793,169323,11003706616.00,873992,58.55,1023.95,-464.00
February-2024,6870.00,6909.95,6368.00,6495.90,1346652,245563,8978611609.00,773311,57.42,541.95,-374.10
March-2024,6519.95,7349.65,6190.00,7240.35,1099855,158075,7368757233.00,551818,50.17,1159.65,720.40
April-2024,7269.25,7417.00,6691.40,6931.05,1078134,131991,7546471777.00,519996,48.23,725.60,-338.20
May-2024,6850.05,7400.00,6583.60,6702.50,1286327,208767,8793146859.00,593402,46.13,816.40,-147.55
June-2024,6900.10,7431.10,6376.55,7115.75,1154263,200490,8043787314.00,552889,47.90,1054.55,215.65
July-2024,7071.00,7325.00,6543.20,6808.45,1193586,205528,8277632083.00,565344,47.37,781.80,-262.55
August-2024,6820.50,7232.10,6426.05,7206.15,992355,180554,6639509301.00,542208,54.64,806.05,385.65
September-2024,7266.00,7810.00,7195.05,7756.20,1104717,165734,8262661728.00,457144,41.38,614.95,490.20
