Month,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
October-2019,200.00,211.65,182.20,207.80,6365160,40475,1253387303.00,1441310,22.64,29.45,7.80
November-2019,205.10,217.90,195.95,205.05,3987885,37789,826036171.00,914714,22.94,21.95,-0.05
December-2019,204.80,212.30,185.10,211.40,11711829,29351,2356420085.00,9005680,76.89,27.20,6.60
January-2020,211.95,214.50,180.05,181.85,6437634,66078,1276460723.00,1788185,27.78,34.45,-30.10
February-2020,184.80,185.95,165.00,168.25,8238628,84387,1455342649.00,2443814,29.66,20.95,-16.55
March-2020,172.10,180.40,119.25,140.00,12884439,126874,1884303128.00,3873877,30.07,61.15,-32.10
April-2020,140.00,152.45,131.85,148.60,5581712,75609,793589036.00,1337265,23.96,20.60,8.60
May-2020,146.90,147.25,121.10,141.05,9547158,78684,1241728406.00,4829820,50.59,26.15,-5.85
June-2020,142.90,149.50,128.15,132.50,17264902,141905,2386211484.00,4724930,27.37,21.35,-10.40
July-2020,133.00,137.50,124.65,129.35,12147658,141207,1595110631.00,4050689,33.35,12.85,-3.65
August-2020,128.60,143.90,127.80,134.45,13504701,116210,1842583509.00,5012730,37.12,16.10,5.85
September-2020,135.00,138.10,113.95,116.00,13833124,155299,1714480386.00,4992941,36.09,24.15,-19.00
October-2020,116.05,119.65,109.50,114.20,14297878,124693,1630385008.00,5136770,35.93,10.15,-1.85
November-2020,115.00,129.35,113.60,125.60,19869530,181972,2446196453.00,7605878,38.28,15.75,10.60
December-2020,126.00,145.75,124.90,135.50,27064415,207029,3720769578.00,9861007,36.44,20.85,9.50
January-2021,135.10,148.90,125.20,126.05,19588413,170510,2722972756.00,7208961,36.80,23.70,-9.05
February-2021,126.30,162.95,125.80,152.15,40311788,232645,5811213904.00,11233578,27.87,37.15,25.85
March-2021,155.00,157.25,127.10,130.40,18194943,134148,2642787874.00,6038541,33.19,30.15,-24.60
April-2021,131.00,134.60,123.45,133.15,11798950,91338,1520453619.00,4057016,34.38,11.15,2.15
May-2021,132.35,159.70,131.20,147.80,22869801,177213,3378526138.00,7264694,31.77,28.50,15.45
June-2021,149.00,164.90,143.55,146.60,25721563,214725,3976391015.00,8935620,34.74,21.35,-2.40
July-2021,146.65,150.65,141.10,143.25,10337545,87109,1513668381.00,3237043,31.31,9.55,-3.40
August-2021,144.80,148.45,132.80,145.80,11296233,106023,1603906316.00,5063574,44.83,15.65,1.00
September-2021,146.50,195.80,140.95,185.20,28767384,229281,4815430136.00,11557359,40.18,54.85,38.70
October-2021,184.80,203.85,163.30,164.45,24318781,174784,4539725651.00,8444611,34.72,40.55,-20.35
November-2021,165.00,173.95,149.10,151.95,19184275,173200,3063081835.00,7360128,38.37,24.85,-13.05
December-2021,154.00,160.65,139.20,146.05,11760161,133873,1764885834.00,5054499,42.98,21.45,-7.95
January-2022,147.10,168.20,147.10,159.75,12282602,133950,1951782217.00,5515912,44.91,21.10,12.65
February-2022,161.00,170.30,149.00,168.65,13431879,143656,2190189250.00,4884832,36.37,21.30,7.65
March-2022,171.50,198.00,171.05,183.00,24582697,230891,4540854061.00,6429458,26.15,26.95,11.50
April-2022,183.30,209.00,182.00,183.10,19860887,199867,3866643052.00,5752155,28.96,27.00,-0.20
May-2022,183.10,195.20,164.75,193.05,15767923,150291,2870772537.00,5039754,31.96,30.45,9.95
June-2022,195.00,201.95,174.60,185.50,15726623,128676,2991122815.00,3568577,22.69,27.35,-9.50
July-2022,186.50,212.35,176.80,211.35,9895528,86924,1917633156.00,4577905,46.26,35.55,24.85
August-2022,213.00,235.40,205.50,234.85,11904554,120315,2595046751.00,5781930,48.57,29.90,21.85
September-2022,234.55,241.85,207.90,212.30,9797079,109808,2251276447.00,4242968,43.31,33.95,-22.25
October-2022,212.85,247.85,212.25,245.90,9173605,82650,2139351242.00,5332010,58.12,35.60,33.05
November-2022,245.80,263.30,226.15,227.30,12125208,123963,2944916940.00,5284627,43.58,37.15,-18.50
December-2022,227.65,234.30,214.20,225.15,6349566,99100,1442755780.00,2678192,42.18,20.10,-2.50
January-2023,226.40,231.35,211.25,224.90,9176533,114472,2020280305.00,2466524,26.88,20.10,-1.50
February-2023,228.80,228.80,209.45,215.15,7901138,114216,1709762950.00,2849000,36.06,19.35,-13.65
March-2023,215.00,227.00,207.70,213.65,5066520,74021,1104687438.00,2035717,40.18,19.30,-1.35
April-2023,213.70,234.65,213.70,233.10,4216385,66323,959264320.00,1832911,43.47,20.95,19.40
May-2023,233.00,247.85,230.00,241.20,6427313,94649,1533475182.00,2841078,44.20,17.85,8.20
June-2023,230.50,233.40,223.30,230.85,7748486,126362,1773748308.00,3698479,47.73,10.10,0.35
July-2023,231.95,237.20,226.85,229.20,5604462,97535,1295085384.00,2380212,42.47,10.35,-2.75
August-2023,230.00,258.40,226.10,230.10,8450281,130329,1968978710.00,3656262,43.27,32.30,0.10
September-2023,230.15,297.45,230.15,295.15,22291975,242882,6011873391.00,11166920,50.09,67.30,65.00
October-2023,297.95,319.55,283.15,314.40,5975169,88404,1821087419.00,1873136,31.35,36.40,16.45
November-2023,314.35,359.80,306.00,342.25,11961377,180985,4017976803.00,4866551,40.69,53.80,27.90
December-2023,343.15,382.85,342.00,375.95,16396579,221176,5851971834.00,7975210,48.64,40.85,32.80
January-2024,378.45,416.25,368.00,406.10,21517100,273211,8359501513.00,11831154,54.98,48.25,27.65
February-2024,411.85,487.75,402.50,437.70,18004407,266453,8061701904.00,6151682,34.17,85.25,25.85
March-2024,438.00,465.25,401.30,433.75,7170841,137334,3116273427.00,3096217,43.18,63.95,-4.25
April-2024,436.10,463.55,428.10,454.30,6232781,118826,2789784569.00,2391213,38.37,35.45,18.20
May-2024,458.05,507.30,434.80,491.25,13368292,243808,6333770363.00,3813308,28.53,72.50,33.20
June-2024,511.30,527.20,410.00,473.10,13241273,283054,6326032532.00,6206717,46.87,117.20,-38.20
July-2024,474.20,525.55,464.30,522.15,11140151,245859,5552138610.00,5548345,49.80,61.25,47.95
August-2024,535.95,544.70,497.35,525.00,6988130,173470,3658255893.00,2435135,34.85,47.35,-10.95
September-2024,526.35,529.20,476.40,516.05,6285152,199956,3123392090.00,2909213,46.29,52.80,-10.30
