Month,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
April-2023,153.55,161.80,150.45,158.95,8147675,81431,1280749954.00,3287926,40.35,11.35,5.40
May-2023,159.25,168.95,150.70,154.30,16824447,133742,2740470894.00,8275115,49.19,18.25,-4.95
June-2023,154.85,162.05,152.55,160.20,8420608,106429,1318026978.00,4248268,50.45,9.50,5.35
July-2023,160.10,177.50,160.00,176.95,6939368,100253,1165108413.00,3355462,48.35,17.50,16.85
August-2023,176.45,180.25,171.60,174.25,6209632,85525,1091974144.00,2771434,44.63,8.65,-2.20
September-2023,174.30,192.25,174.30,191.80,11140121,116463,2057033917.00,5788376,51.96,17.95,17.50
October-2023,189.80,189.80,179.80,186.10,5239660,84621,967704191.00,2229207,42.54,10.00,-3.70
November-2023,186.10,203.35,185.05,194.80,9602404,137620,1876156084.00,5086725,52.97,18.30,8.70
December-2023,195.35,212.00,192.05,205.05,18023593,204143,3640428336.00,7946273,44.09,19.95,9.70
January-2024,206.45,263.40,203.80,252.45,26898374,269344,6293324010.00,9825355,36.53,59.60,46.00
February-2024,256.80,281.05,245.55,264.90,23822242,258498,6362094790.00,7606579,31.93,35.50,8.10
March-2024,266.90,284.75,248.90,267.85,9719115,143803,2604803248.00,3658789,37.65,35.85,0.95
April-2024,268.35,292.45,265.00,282.85,16052096,198859,4466514262.00,4989805,31.09,27.45,14.50
May-2024,282.00,292.95,262.10,264.55,16310223,211053,4512638242.00,8724199,53.49,30.85,-17.45
June-2024,275.10,286.50,227.00,274.10,24188606,363060,6377765840.00,10932415,45.20,59.50,-1.00
July-2024,275.45,339.65,271.35,334.30,35094222,456228,10906883617.00,16253734,46.31,68.30,58.85
August-2024,338.15,344.60,305.20,330.60,32525772,412123,10695557305.00,13692247,42.10,39.40,-7.55
September-2024,330.55,331.95,282.60,296.65,15792278,313978,4687328403.00,5429906,34.38,49.35,-33.90
