Month,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
November-2017,3273.00,3371.50,3150.00,3311.70,216365,16141,706372629.00,50778,23.47,221.50,38.70
December-2017,3344.00,3381.00,3094.55,3323.20,2292085,23682,7653443196.00,2082880,90.87,286.45,-20.80
January-2018,3326.60,3402.40,3145.00,3338.80,306656,21365,1006007135.00,130569,42.58,257.40,12.20
February-2018,3325.00,3472.60,2956.35,3018.80,315877,23008,999676186.00,89210,28.24,516.25,-306.20
March-2018,3049.60,3077.40,2735.15,2748.90,306705,24573,889475786.00,106948,34.87,342.25,-300.70
April-2018,2765.00,2976.35,2747.00,2948.00,520694,21111,1461946760.00,341734,65.63,229.35,183.00
May-2018,2982.00,3183.80,2701.10,2752.15,514590,34430,1457850220.00,182182,35.40,482.70,-229.85
June-2018,2777.00,2948.60,2705.00,2811.15,1016600,43181,2915886850.00,554934,54.59,243.60,34.15
July-2018,2811.00,3213.95,2604.00,2700.70,2256319,114059,6579279966.00,805672,35.71,609.95,-110.30
August-2018,2712.00,2771.55,2610.00,2746.35,707488,43731,1904256067.00,204747,28.94,161.55,34.35
September-2018,2752.00,2950.00,2638.00,2687.10,603283,43246,1700878420.00,149449,24.77,312.00,-64.90
October-2018,2700.00,2765.00,2425.00,2591.45,876930,53487,2252832207.00,218700,24.94,340.00,-108.55
November-2018,2620.00,2769.45,2569.55,2736.80,508177,31330,1352336376.00,102675,20.20,199.90,116.80
December-2018,2752.00,2900.00,2669.40,2718.50,757031,35413,2107936815.00,146036,19.29,230.60,-33.50
January-2019,2738.00,2745.00,2461.00,2553.35,777565,40737,2058029682.00,251638,32.36,284.00,-184.65
February-2019,2560.00,2937.75,2545.05,2896.45,528487,30313,1467597001.00,80323,15.20,392.70,336.45
March-2019,2909.95,3045.25,2820.00,2915.05,722627,34671,2128180001.00,300667,41.61,225.25,5.10
April-2019,2955.70,3100.00,2836.00,2993.25,857864,26737,2517287320.00,542425,63.23,264.00,37.55
May-2019,3008.70,3145.55,2903.00,2925.25,1379973,43870,4155985278.00,775448,56.19,242.55,-83.45
June-2019,2955.65,3078.55,2716.90,2828.15,362684,23474,1061937263.00,83241,22.95,361.65,-127.50
July-2019,2845.80,2925.00,2400.00,2517.50,525162,38705,1388354626.00,90862,17.30,525.00,-328.30
August-2019,2490.00,2814.45,2475.95,2788.10,456665,36181,1222768441.00,76823,16.82,338.50,298.10
September-2019,2785.00,3026.30,2690.15,2941.90,517596,35054,1493718255.00,131164,25.34,336.15,156.90
October-2019,2911.00,3255.00,2852.80,3246.75,399412,37050,1230869850.00,106168,26.58,402.20,335.75
November-2019,3253.00,3289.50,3119.25,3176.05,303844,22627,973150191.00,109299,35.97,170.25,-76.95
December-2019,3185.00,3286.00,3145.05,3185.50,365284,25148,1179480285.00,107317,29.38,140.95,0.50
January-2020,3185.00,3239.00,3005.00,3178.95,301445,33975,939461283.00,69389,23.02,234.00,-6.05
February-2020,3178.95,3315.00,2851.00,2890.45,325824,36149,1018173735.00,84813,26.03,464.00,-288.50
March-2020,2905.00,2944.00,1793.10,2024.90,772239,69844,1859595098.00,383542,49.67,1150.90,-880.10
April-2020,2048.90,2653.75,1959.00,2627.75,437939,56302,1038010084.00,80758,18.44,694.75,578.85
May-2020,2590.00,2766.70,2363.25,2712.05,496862,53765,1289643940.00,77797,15.66,403.45,122.05
June-2020,2713.00,2978.05,2580.15,2825.60,544497,66228,1526046004.00,121780,22.37,397.90,112.60
July-2020,2850.00,3149.75,2793.20,3004.40,752666,81286,2218838171.00,193138,25.66,356.55,154.40
August-2020,3006.00,3158.75,2911.00,2971.35,516015,58797,1569972326.00,143331,27.78,247.75,-34.65
September-2020,2977.00,3069.00,2831.40,2879.50,887653,65637,2614621435.00,234540,26.42,237.60,-97.50
October-2020,2930.00,3130.60,2855.00,2886.45,774387,85007,2323221386.00,315022,40.68,275.60,-43.55
November-2020,2895.10,3249.75,2823.35,3172.65,536455,51041,1627420133.00,220558,41.11,426.40,277.55
December-2020,3200.00,3472.35,3164.10,3447.20,605756,54971,2007128039.00,206617,34.11,308.25,247.20
January-2021,3431.00,4237.20,3412.30,4007.10,977256,97173,3797196472.00,175113,17.92,824.90,576.10
February-2021,4050.00,4361.20,3778.00,3800.70,1090755,52829,4309326574.00,709076,65.01,583.20,-249.30
March-2021,3800.00,3973.20,3496.90,3671.70,768250,80562,2843138706.00,330794,43.06,476.30,-128.30
April-2021,3690.00,3964.25,3445.90,3831.25,712282,67846,2628831078.00,283719,39.83,518.35,141.25
May-2021,3816.00,4265.00,3786.00,4189.50,692946,53416,2751471792.00,374827,54.09,479.00,373.50
June-2021,4229.00,4347.95,4030.40,4133.15,465245,42804,1951717498.00,268439,57.70,317.55,-95.85
July-2021,4140.00,4250.00,3750.00,3831.05,460325,49880,1842455357.00,221813,48.19,500.00,-308.95
August-2021,3853.00,3898.90,3648.55,3725.70,313320,46782,1183673858.00,119145,38.03,250.35,-127.30
September-2021,3750.00,3950.00,3682.95,3832.45,572633,49487,2165326926.00,351250,61.34,267.05,82.45
October-2021,3830.00,4047.05,3664.35,3710.20,423605,50584,1637522505.00,241938,57.11,382.70,-119.80
November-2021,3732.00,3843.50,3223.00,3243.15,448196,56699,1582181433.00,249710,55.71,620.50,-488.85
December-2021,3260.00,3372.70,3028.35,3250.80,292071,46685,944662037.00,114029,39.04,344.35,-9.20
January-2022,3255.00,3585.00,3251.25,3554.75,360220,55902,1230915641.00,140778,39.08,333.75,299.75
February-2022,3584.00,3660.00,3422.15,3530.85,259387,38811,923760092.00,98639,38.03,237.85,-53.15
March-2022,3475.50,3736.20,3125.80,3652.50,276325,38389,959065462.00,94175,34.08,610.40,177.00
April-2022,3650.00,3992.05,3580.00,3727.05,275301,40094,1041737166.00,114315,41.52,412.05,77.05
May-2022,3730.00,3956.10,3461.30,3862.95,337819,38394,1241259359.00,167054,49.45,494.80,132.95
June-2022,3893.25,4000.00,3577.00,3705.65,461939,57996,1742180823.00,169768,36.75,423.00,-187.60
July-2022,3700.00,4091.90,3601.20,3913.40,634877,55057,2470077477.00,435494,68.60,490.70,213.40
August-2022,3915.00,4128.70,3915.00,4085.10,707092,47628,2832439373.00,557476,78.84,213.70,170.10
September-2022,4000.00,4130.15,3462.05,3527.10,558063,46814,2142619621.00,410628,73.58,668.10,-472.90
October-2022,3539.95,3725.05,3475.00,3669.25,542485,41901,1965343623.00,422395,77.86,250.05,129.30
November-2022,3671.05,3817.55,3585.00,3750.30,181559,27513,677132147.00,78901,43.46,232.55,79.25
December-2022,3749.95,3749.95,3524.25,3615.90,114923,24120,416405179.00,49834,43.36,225.70,-134.05
January-2023,3626.95,3993.05,3522.00,3818.80,314081,47567,1162815555.00,197652,62.93,471.05,191.85
February-2023,3805.05,3934.40,3625.05,3660.90,138480,27768,526707192.00,52686,38.05,309.35,-144.15
March-2023,3660.50,3945.00,3640.95,3883.85,119957,25139,456511671.00,45792,38.17,304.05,223.35
April-2023,3933.20,4439.40,3890.30,4429.45,229962,35755,972594634.00,97796,42.53,549.10,496.25
May-2023,4430.05,4663.90,4427.30,4563.45,407098,45040,1853693581.00,306363,75.26,236.60,133.40
June-2023,4526.35,4828.80,4526.35,4692.20,239659,41784,1121272873.00,139125,58.05,302.45,165.85
July-2023,4685.60,4988.55,4582.05,4931.55,391739,49575,1889692302.00,268705,68.59,406.50,245.95
August-2023,4870.05,4978.00,4544.00,4613.05,376304,39444,1759466304.00,301743,80.19,434.00,-257.00
September-2023,4613.30,5272.20,4613.30,5062.45,442680,49210,2179136602.00,332958,75.21,658.90,449.15
October-2023,5062.00,5514.65,4902.80,5314.35,525236,47864,2770335764.00,361143,68.76,611.85,252.35
November-2023,5286.00,6128.90,5286.00,6089.60,123192,22507,704960539.00,53898,43.75,842.90,803.60
December-2023,6089.60,6832.75,5990.05,6801.00,240075,33792,1516687181.00,139745,58.21,842.70,711.40
January-2024,6821.85,7682.15,6560.05,7663.55,525289,119100,3781605061.00,245600,46.76,1122.10,841.70
February-2024,7689.25,8650.00,7635.40,7910.80,261967,63581,2143219110.00,85461,32.62,1014.60,221.55
March-2024,7959.00,9284.65,7959.00,9144.90,347691,67655,3019935974.00,155293,44.66,1325.65,1185.90
April-2024,9173.70,9356.00,8643.10,8907.75,259051,48351,2322857967.00,71647,27.66,712.90,-265.95
May-2024,8934.95,9252.50,8591.30,9082.45,201616,46433,1804998863.00,77956,38.67,661.20,147.50
June-2024,9175.00,10037.30,8805.95,9499.10,169469,46280,1621325129.00,72692,42.89,1231.35,324.10
July-2024,9500.00,9909.95,8746.25,9663.35,267011,58525,2540970470.00,119598,44.79,1163.70,163.35
August-2024,9770.65,10916.40,9333.35,10896.10,250238,50657,2492181955.00,128672,51.42,1583.05,1125.45
September-2024,10920.00,12772.15,10779.00,12682.70,257841,70091,3017462118.00,110099,42.70,1993.15,1762.70
