Month,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
February-2017,3250.00,4005.00,3177.05,3964.10,293209,49641,1075029761.00,83640,28.53,827.95,714.10
March-2017,3965.00,4286.95,3740.05,4087.80,307539,38898,1226153804.00,139496,45.36,546.90,122.80
April-2017,4090.00,4741.95,4070.00,4568.65,413663,38950,1831101100.00,229825,55.56,671.95,478.65
May-2017,4575.00,4665.00,3796.35,4191.30,434649,50609,1856195803.00,136259,31.35,868.65,-383.70
June-2017,4190.00,4343.15,3956.00,4116.00,180781,26961,755465180.00,61766,34.17,387.15,-74.00
July-2017,4139.55,5103.75,4093.60,4999.70,974833,61745,4354336922.00,630276,64.65,1010.15,860.15
August-2017,5001.30,5625.00,4915.80,5503.60,658166,65400,3433132303.00,272400,41.39,709.20,502.30
September-2017,5543.90,5835.00,5007.00,5146.55,463787,45743,2505949669.00,118188,25.48,828.00,-397.35
October-2017,5200.10,5453.10,4889.55,5024.20,308719,36451,1612396214.00,96720,31.33,563.55,-175.90
November-2017,5053.30,5349.45,4851.25,5223.55,243957,21069,1245735637.00,111841,45.84,498.20,170.25
December-2017,5220.00,5447.65,4914.60,5238.40,1349942,18932,7217089224.00,1225850,90.81,533.05,18.40
January-2018,5220.00,5306.05,4736.70,4810.80,440497,24764,2209506915.00,237333,53.88,569.35,-409.20
February-2018,4800.00,5346.80,4444.00,5056.85,484432,39289,2414224314.00,194151,40.08,902.80,256.85
March-2018,5057.55,5298.85,4803.65,5178.55,347646,24862,1755475111.00,224759,64.65,495.20,121.00
April-2018,5100.00,5581.00,5095.25,5482.55,197353,24358,1064827756.00,61792,31.31,485.75,382.55
May-2018,5482.00,6134.00,5235.20,6048.45,352611,32533,1976558894.00,180090,51.07,898.80,566.45
June-2018,6050.00,6290.00,5679.00,5818.65,357484,20902,2123959445.00,217686,60.89,611.00,-231.35
July-2018,5823.00,7100.00,5750.00,6985.90,387557,48480,2539672549.00,60758,15.68,1350.00,1162.90
August-2018,7000.10,7200.00,6724.35,6754.85,287250,28046,2019668033.00,118042,41.09,475.65,-245.25
September-2018,6760.00,6845.90,5100.20,5988.65,397704,40781,2521847220.00,108334,27.24,1745.70,-771.35
October-2018,5989.00,6028.00,4960.00,5402.50,833613,66742,4612456433.00,219264,26.30,1068.00,-586.50
November-2018,5401.85,6097.85,5350.00,6007.30,352782,28348,1991008430.00,141011,39.97,747.85,605.45
December-2018,6020.00,6697.95,5619.25,6481.30,274122,29941,1688055918.00,72202,26.34,1078.70,461.30
January-2019,6500.00,6549.00,5953.00,6093.15,262151,30822,1655838947.00,55096,21.02,596.00,-406.85
February-2019,6149.95,6499.00,5851.15,6466.75,229622,25241,1421900839.00,45191,19.68,647.85,316.80
March-2019,6461.50,7075.00,6393.50,7035.45,831036,26041,5472770584.00,51450,6.19,681.50,573.95
April-2019,7052.25,7740.40,7037.40,7532.00,165117,23095,1229824288.00,40510,24.53,703.00,479.75
May-2019,7525.00,8327.70,7225.35,8179.85,301941,39990,2366704917.00,46957,15.55,1102.35,654.85
June-2019,8175.00,8565.80,8091.00,8537.75,127789,17842,1063661520.00,30346,23.75,474.80,362.75
July-2019,8564.95,8577.05,6626.10,7100.90,569100,74109,4286827996.00,133176,23.40,1950.95,-1464.05
August-2019,7110.00,7585.00,6588.80,7115.30,342699,51788,2442431547.00,71579,20.89,996.20,5.30
September-2019,7070.00,8668.65,6938.05,8509.25,302244,47695,2346918195.00,48194,15.95,1730.60,1439.25
October-2019,8564.00,8605.00,7853.00,8137.10,352793,40159,2901420354.00,151707,43.00,752.00,-426.90
November-2019,8135.10,9280.00,8133.30,9106.20,310417,32781,2727243259.00,144207,46.46,1146.70,971.10
December-2019,9110.00,10297.00,8827.85,9388.55,124069,17601,1138282126.00,24475,19.73,1469.15,278.55
January-2020,9400.00,9970.00,8975.00,9445.70,836863,24766,8017764681.00,29152,3.48,995.00,45.70
February-2020,9480.00,9838.00,8800.05,9058.90,229672,32231,2167573325.00,82919,36.10,1037.95,-421.10
March-2020,9260.00,9320.35,4160.60,4589.75,737793,150342,4597645263.00,145372,19.70,5159.75,-4670.25
April-2020,4550.00,5174.65,4292.45,5097.80,650986,122455,3067579125.00,158285,24.31,882.20,547.80
May-2020,4930.00,5035.75,3985.60,4407.05,569787,103810,2545878835.00,143047,25.11,1050.15,-522.95
June-2020,4481.55,6500.00,4480.30,5840.30,1194624,227119,6586788954.00,210799,17.65,2019.70,1358.75
July-2020,5840.00,6709.30,5812.80,6203.50,1133016,207146,7215650945.00,169308,14.94,896.50,363.50
August-2020,6204.00,6699.00,5982.75,6187.25,462603,92591,2953853193.00,103991,22.48,716.25,-16.75
September-2020,6267.00,6452.95,5401.00,5851.00,403331,95453,2410114074.00,96261,23.87,1051.95,-416.00
October-2020,5880.00,6171.95,5514.85,5573.40,409524,101812,2414212999.00,112061,27.36,657.10,-306.60
November-2020,5605.00,9100.00,5563.45,8755.20,1320303,225222,10052593497.00,399339,30.25,3536.55,3150.20
December-2020,8815.00,9453.05,8578.50,8904.45,552939,103767,4996137593.00,112409,20.33,874.55,89.45
January-2021,8920.00,9385.00,8275.00,8720.40,1055619,128127,9507426007.00,154732,14.66,1110.00,-199.60
February-2021,8712.15,10586.40,8636.80,9652.70,636290,107257,6328846126.00,151082,23.74,1949.60,940.55
March-2021,9820.00,10441.80,8962.20,9667.80,325508,73845,3149304928.00,70594,21.69,1479.60,-152.20
April-2021,9705.00,11299.65,9047.10,11039.50,495448,90746,4976005912.00,117770,23.77,2252.55,1334.50
May-2021,10999.00,12021.00,10710.40,11796.80,310872,57624,3518199978.00,49372,15.88,1310.60,797.80
June-2021,11800.00,12529.15,11432.90,12116.60,319096,63936,3827813463.00,61897,19.40,1096.25,316.60
July-2021,12150.00,14925.10,11654.80,14221.30,423750,70484,5471391331.00,143429,33.85,3270.30,2071.30
August-2021,14450.00,17195.00,13866.20,17134.20,578476,87290,9185480178.00,274873,47.52,3328.80,2684.20
September-2021,17190.00,18813.80,16488.05,17788.50,328065,80754,5718140963.00,105431,32.14,2325.75,598.50
October-2021,17700.00,19319.95,17051.00,17830.90,337241,85923,6133364204.00,143415,42.53,2268.95,130.90
November-2021,17830.00,18511.00,16275.85,17233.25,203778,60560,3594319388.00,50755,24.91,2235.15,-596.75
December-2021,17400.00,17888.80,15460.00,16390.20,229890,68593,3841397488.00,63180,27.48,2428.80,-1009.80
January-2022,16393.00,18616.10,15019.00,15689.85,283876,90919,4832265600.00,70142,24.71,3597.10,-703.15
February-2022,15884.00,16748.00,15200.55,16007.35,455932,73023,7408680716.00,276577,60.66,1547.45,123.35
March-2022,15700.00,17300.00,13957.00,17052.15,234046,61926,3677795848.00,59233,25.31,3343.00,1352.15
April-2022,17048.00,17482.00,14660.85,14908.45,176257,36350,2829240645.00,70467,39.98,2821.15,-2139.55
May-2022,14697.00,15086.00,12066.80,12914.00,237308,60648,3193968367.00,98528,41.52,3019.20,-1783.00
June-2022,12900.00,13220.20,10908.00,10929.30,295434,74992,3475039813.00,65473,22.16,2312.20,-1970.70
July-2022,10930.00,15199.00,10777.00,15039.30,406881,91087,5235733632.00,141226,34.71,4422.00,4109.30
August-2022,15224.00,17145.35,14860.30,16966.70,462478,102833,7381987987.00,189315,40.93,2285.05,1742.70
September-2022,16849.00,17837.10,1620.95,1678.60,3164632,310645,9584431242.00,1261258,39.85,16216.15,-15170.40
October-2022,1681.50,1740.00,1620.70,1687.75,2259672,131198,3807137745.00,1340150,59.31,119.30,6.25
November-2022,1696.85,1813.45,1619.30,1626.80,3813044,164696,6493572283.00,2636815,69.15,194.15,-70.05
December-2022,1632.00,1655.00,1485.00,1548.45,1746961,149125,2759700306.00,821958,47.05,170.00,-83.55
January-2023,1552.50,1570.00,1302.35,1343.15,2251938,184457,3142400162.00,982956,43.65,267.65,-209.35
February-2023,1345.30,1435.15,1247.00,1334.25,2085991,155500,2825173986.00,909881,43.62,188.15,-11.05
March-2023,1333.05,1401.00,1216.10,1266.35,1631720,121830,2107785506.00,565302,34.64,184.90,-66.70
April-2023,1270.05,1374.30,1266.00,1351.35,964513,59567,1278303023.00,330658,34.28,108.30,81.30
May-2023,1356.00,1468.00,1329.50,1452.70,1413134,89871,2000522936.00,608641,43.07,138.50,96.70
June-2023,1459.95,1552.75,1444.00,1527.35,1247689,85598,1863747878.00,651612,52.23,108.75,67.40
July-2023,1530.00,1664.90,1527.00,1598.35,2278966,130456,3689749052.00,1161373,50.96,137.90,68.35
August-2023,1597.00,1597.05,1451.10,1488.25,1654777,119169,2492071412.00,839052,50.70,145.95,-108.75
September-2023,1499.95,1590.50,1488.25,1540.45,959044,65514,1482109217.00,422681,44.07,102.25,40.50
October-2023,1537.00,1676.40,1521.05,1567.70,1560836,93924,2515953378.00,530312,33.98,155.35,30.70
November-2023,1575.00,1679.50,1530.00,1674.80,1836584,105470,2938638989.00,857881,46.71,149.50,99.80
December-2023,1684.75,1741.85,1638.00,1685.40,1134278,86711,1922054314.00,559155,49.30,103.85,0.65
January-2024,1685.00,1724.00,1558.70,1627.15,1325116,114926,2179804023.00,607564,45.85,165.30,-57.85
February-2024,1630.90,1663.55,1552.00,1594.15,1360440,101678,2165224481.00,850227,62.50,111.55,-36.75
March-2024,1591.40,1669.00,1531.60,1643.65,768515,60954,1226684623.00,326862,42.53,137.40,52.25
April-2024,1663.10,1721.90,1570.00,1615.70,1031566,81274,1689990301.00,399876,38.76,151.90,-47.40
May-2024,1616.70,1725.00,1517.45,1528.45,1385213,107469,2220954589.00,724798,52.32,207.55,-88.25
June-2024,1559.30,1621.85,1419.00,1587.80,1639831,163373,2568124460.00,867461,52.90,202.85,28.50
July-2024,1590.90,1669.00,1558.60,1653.30,2891199,172367,4632097989.00,1806340,62.48,110.40,62.40
August-2024,1649.45,1793.00,1523.75,1782.45,2552531,209176,4183307500.00,1456896,57.08,269.25,133.00
September-2024,1799.70,2029.00,1790.15,2010.70,2390152,223391,4484199261.00,835491,34.96,238.85,211.00
