Month,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
March-2018,1169.00,1184.00,1117.60,1128.35,216641,14272,250498571.00,36474,16.84,66.40,-40.65
April-2018,1129.00,1162.85,1085.10,1124.20,237497,15271,267802303.00,90602,38.15,77.75,-4.80
May-2018,1119.05,1134.00,1000.00,1057.60,46730,5770,49561481.00,25633,54.85,134.00,-61.45
June-2018,1058.00,1058.00,829.70,847.30,128957,5554,125532269.00,108431,84.08,228.30,-210.70
July-2018,849.80,974.90,770.15,966.40,95096,9078,83407144.00,33199,34.91,204.75,116.60
August-2018,979.90,1014.00,887.95,890.70,71733,7869,68711593.00,24876,34.68,126.05,-89.20
September-2018,890.00,967.95,780.00,781.85,55343,6268,49892207.00,21115,38.15,187.95,-108.15
October-2018,820.00,835.00,740.00,757.50,33947,3706,26462818.00,16201,47.72,95.00,-62.50
November-2018,761.15,944.80,751.25,790.95,115907,9914,99681376.00,29608,25.54,193.55,29.80
December-2018,792.05,821.00,740.00,809.30,29287,3756,22852101.00,11890,40.60,81.00,17.25
January-2019,805.05,828.00,709.10,711.15,56212,6585,44136902.00,23068,41.04,118.90,-93.90
February-2019,710.00,742.00,603.25,657.40,56931,7580,37672555.00,25267,44.38,138.75,-52.60
March-2019,657.00,775.00,657.00,709.80,94011,8615,66632929.00,41966,44.64,118.00,52.80
April-2019,710.00,729.90,660.60,669.35,38071,3815,26918145.00,22548,59.23,69.30,-40.65
May-2019,669.00,744.00,626.70,707.10,38505,4404,26254459.00,20018,51.99,117.30,38.10
June-2019,702.60,752.25,670.00,713.70,33798,3197,24252642.00,16949,50.15,82.25,11.10
July-2019,706.00,728.90,655.85,662.15,21703,3947,14878600.00,13055,60.15,73.05,-43.85
August-2019,655.50,679.10,620.00,649.55,16222,2686,10525733.00,10200,62.88,59.10,-5.95
September-2019,645.65,774.00,636.00,704.90,46518,6989,34021976.00,21069,45.29,138.00,59.25
October-2019,705.00,815.00,637.00,764.05,39500,7231,29275798.00,19224,48.67,178.00,59.05
November-2019,766.50,827.50,751.00,774.35,46988,7502,37401583.00,20642,43.93,76.50,7.85
December-2019,774.65,791.85,712.10,731.60,22392,3602,16780630.00,15759,70.38,79.75,-43.05
January-2020,737.50,896.35,724.80,802.95,95021,13764,79070180.00,32387,34.08,171.55,65.45
February-2020,806.00,875.00,678.50,684.55,91070,14017,68302144.00,32389,35.56,196.50,-121.45
March-2020,708.00,708.00,448.00,532.95,95441,11914,53733794.00,56329,59.02,260.00,-175.05
April-2020,566.00,615.00,514.00,526.80,60399,9761,33564645.00,28174,46.65,101.00,-39.20
May-2020,530.00,580.00,490.00,555.50,153980,18180,81985951.00,61079,39.67,90.00,25.50
June-2020,580.00,817.30,558.85,770.30,265887,30569,190272580.00,92652,34.85,258.45,190.30
July-2020,760.25,1028.00,755.10,872.10,1114567,85627,1032668797.00,245649,22.04,272.90,111.85
August-2020,871.00,1423.55,861.00,925.85,2705695,187034,3028481059.00,853133,31.53,562.55,54.85
September-2020,925.85,937.90,746.55,806.40,1151135,83181,985293327.00,387883,33.70,191.35,-119.45
October-2020,814.00,829.65,685.00,687.70,869437,50873,651738284.00,254270,29.25,144.65,-126.30
November-2020,690.00,825.90,660.00,818.85,781372,61377,583200231.00,363575,46.53,165.90,128.85
December-2020,822.00,894.40,760.20,846.40,848813,55448,715994025.00,372631,43.90,134.20,24.40
January-2021,849.00,1047.00,847.80,927.40,1374404,91556,1317908481.00,438277,31.89,199.20,78.40
February-2021,937.50,1114.10,906.20,1087.40,980999,61610,1003700819.00,330258,33.67,207.90,149.90
March-2021,1100.00,1123.00,973.50,994.85,1423859,51781,1490286835.00,230972,16.22,149.50,-105.15
April-2021,1015.00,1051.30,925.00,956.30,373642,27544,364899515.00,113916,30.49,126.30,-58.70
May-2021,957.15,1046.00,942.50,1020.15,331422,34584,331472625.00,143797,43.39,103.50,63.00
June-2021,1050.00,1089.20,995.00,1021.35,344707,38582,358834674.00,128368,37.24,94.20,-28.65
