Month,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
January-2021,25.00,25.80,24.30,24.85,26291191,61504,659466321.00,13082815,49.76,1.50,-0.15
February-2021,25.25,26.20,23.85,24.65,79239155,219594,2000002777.00,43390952,54.76,2.35,-0.60
March-2021,24.90,26.60,22.90,22.95,76132225,234607,1882526337.00,43596328,57.26,3.70,-1.95
April-2021,22.95,23.15,20.75,21.30,46420988,160694,1004144576.00,26872156,57.89,2.40,-1.65
May-2021,21.30,24.30,20.90,23.75,50543750,141054,1148488949.00,25284078,50.02,3.40,2.45
June-2021,23.95,26.45,23.40,24.85,87675054,198871,2170442083.00,38618309,44.05,3.05,0.90
July-2021,25.00,25.00,22.80,23.00,36887883,129670,877364809.00,17821867,48.31,2.20,-2.00
August-2021,23.20,24.25,22.50,23.00,41315986,121716,963772321.00,20796538,50.34,1.75,-0.20
September-2021,23.00,23.15,22.25,22.85,45646533,144364,1038014457.00,28081416,61.52,0.90,-0.15
October-2021,22.85,26.35,22.75,24.25,78576480,150948,1907313197.00,42218856,53.73,3.60,1.40
November-2021,24.60,26.00,22.65,23.25,45872595,138623,1115832821.00,27036002,58.94,3.35,-1.35
December-2021,23.30,23.95,22.40,22.85,29070620,132807,669940984.00,15697905,54.00,1.55,-0.45
January-2022,22.95,24.30,22.50,23.35,38281899,116458,890271051.00,19244042,50.27,1.80,0.40
February-2022,23.50,23.60,20.90,21.60,33175736,118658,744479652.00,17937485,54.07,2.70,-1.90
March-2022,21.60,23.20,21.05,21.45,33270530,84513,729419473.00,15577039,46.82,2.15,-0.15
April-2022,21.45,22.70,21.35,22.30,35480259,58780,784840375.00,11590952,32.67,1.35,0.85
May-2022,22.15,22.35,21.00,21.20,26360374,69016,571379180.00,8897538,33.75,1.35,-0.95
June-2022,21.25,21.55,19.30,19.65,14467175,63574,295331595.00,7795670,53.89,2.25,-1.60
July-2022,19.70,21.00,19.60,20.60,10290637,38800,208559546.00,4938270,47.99,1.40,0.90
August-2022,20.50,21.60,20.50,21.45,14927745,48980,316996278.00,8737237,58.53,1.10,0.95
September-2022,21.35,23.15,20.55,21.25,22529298,63906,497747381.00,12732004,56.51,2.60,-0.10
October-2022,21.20,22.90,21.15,22.65,11893839,39740,259353315.00,7590292,63.82,1.75,1.45
November-2022,22.70,37.10,22.45,32.85,266911192,387184,7938861691.00,94864177,35.54,14.65,10.15
December-2022,33.10,36.50,27.60,32.50,216381656,388513,7054110862.00,74068349,34.23,8.90,-0.60
January-2023,32.60,34.60,30.15,33.05,94846998,153103,3112890624.00,27229473,28.71,4.45,0.45
February-2023,33.85,34.15,26.80,26.95,62949787,155904,1899734955.00,21530942,34.20,7.35,-6.90
March-2023,26.95,29.45,25.45,26.60,69228720,159381,1906663264.00,21499385,31.06,4.00,-0.35
April-2023,26.76,32.50,26.76,31.80,104541923,178439,3130030328.00,26273400,25.13,5.74,5.04
May-2023,32.22,37.37,31.21,32.21,261196871,386411,8880242492.00,67062107,25.67,6.16,-0.01
June-2023,32.15,34.20,31.75,32.69,100242875,154200,3294008855.00,27278513,27.21,2.45,0.54
July-2023,32.77,38.50,32.35,38.23,121227753,222543,4225957852.00,46128492,38.05,6.15,5.46
August-2023,38.99,52.71,38.81,50.21,311498214,712990,14575675460.00,92838655,29.80,13.90,11.22
September-2023,50.43,92.94,50.10,76.58,377091595,1155998,28059681403.00,100632903,26.69,42.84,26.15
October-2023,76.90,80.80,65.75,72.61,143764138,495184,10795291134.00,39267096,27.31,15.05,-4.29
November-2023,72.88,78.50,71.03,74.67,86641437,320989,6507098671.00,29853610,34.46,7.47,1.79
December-2023,74.81,104.14,74.70,99.32,359676079,1115675,33436383714.00,104916137,29.17,29.44,24.51
January-2024,100.37,192.80,97.90,175.03,436122324,2128029,61992766906.00,127650132,29.27,94.90,74.66
February-2024,179.90,183.25,128.00,146.70,210098715,1555720,32353125773.00,65606035,31.23,55.25,-33.20
March-2024,148.25,151.45,116.70,142.40,139271395,887743,19364220281.00,34380782,24.69,34.75,-5.85
April-2024,145.00,164.00,120.05,157.25,110600269,742143,16404999230.00,40347183,36.48,43.95,12.25
May-2024,158.60,192.80,142.40,177.80,148447981,1006556,25592383958.00,51893465,34.96,50.40,19.20
June-2024,199.90,199.95,151.20,173.75,140672302,1097028,24692159156.00,52221447,37.12,48.75,-26.15
July-2024,173.60,229.05,164.60,193.70,229189810,1575492,45931953188.00,72829662,31.78,64.45,20.10
August-2024,194.85,195.55,175.20,178.65,69346962,590719,12692002258.00,24969444,36.01,20.35,-16.20
September-2024,178.65,180.25,151.70,156.80,41519570,466965,6856337912.00,17146219,41.30,28.55,-21.85
