Month,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
August-2019,175.00,181.25,136.70,168.05,21883140,127929,3450369805.00,2905093,13.28,44.55,-6.95
September-2019,167.00,173.85,148.20,155.70,18211228,96931,2915300431.00,1826031,10.03,25.65,-11.30
October-2019,159.70,190.55,133.90,183.50,13987694,80791,2256927068.00,1587186,11.35,56.65,23.80
November-2019,184.00,226.40,182.20,219.70,19910399,127104,4149654900.00,2643183,13.28,44.20,35.70
December-2019,220.70,235.15,214.65,230.95,12208701,73209,2728994803.00,1305921,10.70,20.50,10.25
January-2020,230.85,265.75,217.40,260.45,10179412,75118,2543396593.00,1334293,13.11,48.35,29.60
February-2020,260.45,266.65,193.30,201.30,14230630,95417,3281242780.00,1804794,12.68,73.35,-59.15
March-2020,207.00,213.40,114.50,137.50,14310692,142772,2313471305.00,2943829,20.57,98.90,-69.50
April-2020,130.00,152.30,127.70,146.95,16282334,121885,2225223616.00,1714190,10.53,24.60,16.95
May-2020,146.95,152.80,125.05,150.85,8818918,71974,1202803285.00,1128932,12.80,27.75,3.90
June-2020,152.80,171.10,143.80,148.05,15097387,126597,2363522843.00,2208493,14.63,27.30,-4.75
July-2020,149.00,156.00,134.60,141.10,18333559,135031,2632957249.00,3438042,18.75,21.40,-7.90
August-2020,142.50,180.10,138.10,158.25,23758684,168166,3741516473.00,6444897,27.13,42.00,15.75
September-2020,160.00,166.05,142.55,152.55,16769568,123330,2599833133.00,2221371,13.25,23.50,-7.45
October-2020,153.00,175.10,150.70,158.30,16219917,99788,2597609124.00,5228699,32.24,24.40,5.30
November-2020,160.20,200.75,156.80,187.10,16474296,136210,2982729563.00,2821669,17.13,43.95,26.90
December-2020,189.60,240.30,189.60,232.85,18038655,152284,3985057453.00,2833404,15.71,50.70,43.25
January-2021,233.00,299.45,232.55,255.40,26660949,204913,7058385708.00,3958345,14.85,66.90,22.40
February-2021,260.20,329.80,255.00,302.90,33707942,198501,10259127274.00,4513705,13.39,74.80,42.70
March-2021,305.00,332.60,270.05,287.05,16450488,100534,5046657349.00,2806983,17.06,62.55,-17.95
April-2021,289.90,293.40,231.95,247.65,10053986,78339,2586241644.00,1485204,14.77,61.45,-42.25
May-2021,243.10,293.05,241.75,288.20,10384507,104407,2828288187.00,1904163,18.34,51.30,45.10
June-2021,291.00,317.50,280.35,281.15,10889232,115800,3251393474.00,1944397,17.86,37.15,-9.85
July-2021,281.90,344.55,279.45,337.75,16976317,162216,5464765648.00,3729381,21.97,65.10,55.85
August-2021,340.50,359.10,303.00,320.45,9772810,114170,3287904502.00,3317422,33.95,56.10,-20.05
September-2021,321.20,427.80,319.50,417.25,16848064,192745,6366173505.00,4647238,27.58,108.30,96.05
October-2021,418.10,449.80,388.05,398.60,9737227,137586,4083545916.00,2720175,27.94,61.75,-19.50
November-2021,405.50,444.00,363.45,375.05,6179228,99883,2545413055.00,1433835,23.20,80.55,-30.45
December-2021,378.00,423.50,361.00,390.40,5577726,85031,2159476574.00,1537933,27.57,62.50,12.40
January-2022,391.20,429.80,362.00,391.15,5512532,95220,2200978352.00,1289673,23.40,67.80,-0.05
February-2022,392.00,409.50,318.15,350.85,7740685,161476,2788190884.00,2039226,26.34,91.35,-41.15
March-2022,345.05,387.30,306.00,380.45,6962506,110750,2423394782.00,1682458,24.16,81.30,35.40
April-2022,380.45,407.55,361.05,372.25,3627342,67511,1410050643.00,999046,27.54,46.50,-8.20
May-2022,369.00,372.70,302.35,345.50,7764076,115115,2610823148.00,2412561,31.07,70.35,-23.50
June-2022,345.00,348.50,294.75,312.40,4896341,90987,1546322676.00,1214751,24.81,53.75,-32.60
July-2022,311.00,396.75,309.45,386.00,4108862,68125,1454151853.00,1656001,40.30,87.30,75.00
August-2022,386.00,391.80,360.10,389.85,4783868,67691,1808075278.00,2350738,49.14,31.70,3.85
September-2022,389.70,413.75,344.15,356.75,7877328,105438,3094258381.00,3865642,49.07,69.60,-32.95
October-2022,356.15,389.30,346.10,385.40,5581532,70525,2044318139.00,3502535,62.75,43.20,29.25
November-2022,384.80,409.50,380.20,402.75,2708721,49596,1070863732.00,941534,34.76,29.30,17.95
December-2022,402.75,418.45,355.30,375.15,3130875,67843,1241164326.00,1176995,37.59,63.15,-27.60
January-2023,375.20,382.90,346.75,356.40,2359114,56068,868327407.00,715491,30.33,36.15,-18.80
February-2023,360.95,373.00,341.40,351.20,2986059,49347,1073919793.00,1685898,56.46,31.60,-9.75
March-2023,351.20,377.50,336.55,357.00,2673680,53040,960541943.00,1278196,47.81,40.95,5.80
April-2023,357.05,428.80,357.05,425.05,4327639,74547,1765102305.00,2316570,53.53,71.75,68.00
May-2023,425.10,486.30,415.15,474.75,6106240,102760,2791798565.00,2573246,42.14,71.15,49.65
June-2023,475.00,508.50,469.50,490.50,3436397,65684,1687235038.00,1418493,41.28,39.00,15.50
July-2023,492.05,521.70,478.50,518.65,3527179,71596,1756706140.00,1494757,42.38,43.20,26.60
August-2023,510.00,511.70,461.55,503.75,26244197,71287,13197054624.00,22532512,85.86,50.15,-6.25
September-2023,504.85,544.45,500.50,530.85,2967645,53663,1564001018.00,1771033,59.68,43.95,26.00
October-2023,533.95,576.55,513.55,563.50,5135522,121107,2820139588.00,3209312,62.49,63.00,29.55
November-2023,565.65,641.55,565.50,625.75,5559562,82036,3395161715.00,3780970,68.01,76.05,60.10
December-2023,634.95,730.25,626.00,726.55,2931336,71036,1987396703.00,944349,32.22,104.25,91.60
January-2024,729.95,815.60,704.55,802.35,5227612,103405,4065267592.00,2985728,57.11,111.05,72.40
February-2024,807.85,919.65,782.90,901.30,2957040,86256,2493899482.00,1244269,42.08,136.75,93.45
March-2024,909.75,944.00,805.50,898.30,2232963,57326,1941308624.00,1051415,47.09,138.50,-11.45
April-2024,899.00,967.00,833.65,892.00,2539501,87989,2291992357.00,864350,34.04,133.35,-7.00
May-2024,888.00,906.90,799.65,816.60,2436559,94509,2054840316.00,771034,31.64,107.25,-71.40
June-2024,859.90,887.80,689.90,824.60,2721905,111866,2266451297.00,988411,36.31,197.90,-35.30
July-2024,825.40,891.70,778.45,889.00,2485401,98240,2082749049.00,854625,34.39,113.25,63.60
August-2024,890.95,901.00,800.25,845.50,1943437,85212,1643923484.00,767527,39.49,100.75,-45.45
September-2024,850.00,928.70,810.00,913.70,2017081,90292,1773799109.00,863472,42.81,118.70,63.70
