Month,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
November-2018,1229.00,1361.75,1212.40,1344.90,3161510,52624,4141059115.00,1470037,46.50,149.35,115.90
December-2018,1349.90,1444.00,1254.35,1373.70,3029302,55533,4103634437.00,1679183,55.43,189.65,23.80
January-2019,1380.00,1431.50,1351.60,1412.65,2670515,66593,3735711608.00,1369127,51.27,79.90,32.65
February-2019,1416.00,1478.60,1346.75,1405.05,1142515,39304,1623663349.00,388369,33.99,131.85,-10.95
March-2019,1407.60,1507.95,1380.70,1491.90,1247339,37657,1797054702.00,641174,51.40,127.25,84.30
April-2019,1497.55,1529.95,1405.00,1463.00,1414440,43221,2064050765.00,506789,35.83,124.95,-34.55
May-2019,1471.90,1471.90,1294.50,1406.70,1791640,56101,2447255838.00,813612,45.41,177.40,-65.20
June-2019,1424.95,1464.90,1350.00,1357.65,1667556,45093,2341447603.00,1054294,63.22,114.90,-67.30
July-2019,1365.00,1538.35,1291.45,1521.25,1549291,75880,2201748706.00,478685,30.90,246.90,156.25
August-2019,1520.80,1621.95,1494.30,1615.20,1013303,44970,1589822056.00,283783,28.01,127.65,94.40
September-2019,1608.00,1819.55,1501.25,1763.70,1053464,55055,1744791296.00,278057,26.39,318.30,155.70
October-2019,1767.35,1833.65,1717.55,1810.75,837325,38778,1494145342.00,230324,27.51,116.10,43.40
November-2019,1801.00,1830.50,1666.00,1704.00,1121117,45756,1957725762.00,300328,26.79,164.50,-97.00
December-2019,1704.00,1825.90,1698.10,1786.85,2057684,36094,3604231843.00,1440159,69.99,127.80,82.85
January-2020,1790.15,1861.95,1694.00,1795.25,858761,63498,1536423087.00,275186,32.04,167.95,5.10
February-2020,1818.00,1915.65,1747.80,1798.20,5811716,54312,10802735002.00,1494388,25.71,167.85,-19.80
March-2020,1810.00,1915.90,1431.85,1666.70,3476622,137079,5816208750.00,1424919,40.99,484.05,-143.30
April-2020,1651.00,1862.50,1517.45,1760.05,1091327,96093,1881091182.00,255055,23.37,345.05,109.05
May-2020,1748.00,1751.00,1482.85,1684.40,1914252,137612,3036650462.00,565928,29.56,268.15,-63.60
June-2020,1693.45,1813.10,1575.00,1687.35,1788682,129472,2999777353.00,381517,21.33,238.10,-6.10
July-2020,1685.00,1792.20,1645.90,1716.65,1593517,117433,2747126106.00,524022,32.88,146.30,31.65
August-2020,1720.10,2015.95,1697.50,1903.40,1980701,109875,3649670981.00,806650,40.73,318.45,183.30
September-2020,1923.00,2087.75,1908.30,1987.55,1674498,109021,3325073392.00,491672,29.36,179.45,64.55
October-2020,2007.00,2242.30,1992.60,2213.05,1715930,118628,3634373055.00,650135,37.89,249.70,206.05
November-2020,2207.00,2249.60,2116.60,2217.35,1473406,96941,3224759995.00,690741,46.88,133.00,10.35
December-2020,2260.00,2771.50,2206.85,2764.45,2027419,102488,5096829645.00,967153,47.70,564.65,504.45
January-2021,2768.00,2871.40,2400.00,2407.35,3352340,190029,9029605111.00,852418,25.43,471.40,-360.65
February-2021,2435.00,2555.00,2261.45,2277.45,3887094,225978,9419953335.00,1851789,47.64,293.55,-157.55
March-2021,2300.10,2583.00,2300.00,2536.75,2121010,149897,5138769607.00,774720,36.53,283.00,236.65
April-2021,2536.75,2692.40,2484.05,2540.10,1688777,107389,4363765571.00,787184,46.61,208.35,3.35
May-2021,2512.00,2995.00,2506.35,2978.15,1698946,122858,4660009591.00,487352,28.69,488.65,466.15
June-2021,2956.00,3091.00,2877.40,2990.85,2351000,106067,6991210052.00,1657052,70.48,213.60,34.85
July-2021,3000.00,3180.00,2952.00,2958.55,1595740,103075,4846346659.00,907429,56.87,228.00,-41.45
August-2021,2968.65,3210.00,2954.50,3200.75,1796424,128722,5455171251.00,1097745,61.11,255.50,232.10
September-2021,3223.00,3504.05,3218.15,3244.40,1634296,96648,5444633733.00,1024131,62.66,285.90,21.40
October-2021,3244.00,3357.05,2855.60,3100.10,2431335,212339,7631489855.00,1368341,56.28,501.45,-143.90
November-2021,3145.00,3306.95,3020.00,3144.40,1087481,122577,3443642736.00,496407,45.65,286.95,-0.60
December-2021,3158.90,3403.55,3017.65,3381.95,2996241,140415,9482535924.00,2282469,76.18,385.90,223.05
January-2022,3391.85,3588.05,3010.70,3154.70,1059628,172908,3483054662.00,458639,43.28,577.35,-237.15
February-2022,3195.00,3296.05,3015.00,3172.65,944253,155106,3010859639.00,389305,41.23,281.05,-22.35
March-2022,3115.00,3162.70,2601.00,3081.75,3731580,300073,10776055916.00,2213524,59.32,561.70,-33.25
April-2022,3105.00,3276.55,2970.00,3239.30,1099069,131305,3463306327.00,569417,51.81,306.55,134.30
May-2022,3190.25,3210.50,2719.50,2860.10,2107431,196492,6358681082.00,1193567,56.64,491.00,-330.15
June-2022,2864.00,2940.40,2560.25,2697.50,1864360,243435,5066769424.00,1028433,55.16,380.15,-166.50
July-2022,2702.00,3354.50,2686.85,3332.35,1633250,120170,4885965249.00,1021156,62.52,667.65,630.35
August-2022,3343.90,3543.00,3241.35,3391.60,1208443,92020,4078503630.00,804771,66.60,301.65,47.70
September-2022,3330.00,3590.00,3231.90,3342.15,2210605,130389,7435685722.00,1655531,74.89,358.10,12.15
October-2022,3337.05,3367.45,3033.00,3106.80,1241290,127364,3950800739.00,745855,60.09,334.45,-230.25
November-2022,3120.00,3200.15,3034.60,3182.30,1072321,107425,3322044310.00,666674,62.17,165.55,62.30
December-2022,3185.00,3242.75,3018.00,3091.80,1005071,134765,3136788450.00,557918,55.51,224.75,-93.20
January-2023,3091.90,3091.90,2686.15,2726.60,1421008,237145,4089604484.00,817671,57.54,405.75,-365.30
February-2023,2758.25,2851.90,2694.05,2829.50,1147416,141333,3185217810.00,624867,54.46,157.85,71.25
March-2023,2828.50,2920.00,2740.35,2761.65,940517,133218,2663510550.00,518410,55.12,179.65,-66.85
April-2023,2755.00,2932.60,2705.90,2901.30,772435,79999,2181325321.00,480247,62.17,226.70,146.30
May-2023,2902.05,3218.35,2892.70,3198.20,671765,83665,2070904661.00,320805,47.76,325.65,296.15
June-2023,3226.00,3449.75,3152.30,3361.70,1066093,76642,3462875647.00,755193,70.84,297.45,135.70
July-2023,3362.60,3566.90,3292.85,3374.95,823265,104137,2816821414.00,492896,59.87,274.05,12.35
August-2023,3374.95,3384.45,3152.00,3250.65,739672,86295,2412238393.00,441003,59.62,232.45,-124.30
September-2023,3240.00,3333.50,3134.40,3161.35,947172,100062,3068170056.00,526314,55.57,199.10,-78.65
October-2023,3169.95,3232.85,2932.00,2996.35,1263830,128431,3925058225.00,554629,43.88,300.85,-173.60
November-2023,2999.00,3228.00,2930.05,3120.00,694567,93339,2128652563.00,369791,53.24,297.95,121.00
December-2023,3141.00,3422.00,3139.15,3402.10,1027034,114900,3369489565.00,613256,59.71,282.85,261.10
January-2024,3386.30,3408.40,2943.50,2958.00,1910390,168903,5878878044.00,1385708,72.54,464.90,-428.30
February-2024,2960.00,3038.75,2777.00,2825.40,1655514,196306,4846413242.00,1038968,62.76,261.75,-134.60
March-2024,2826.15,2899.75,2777.80,2846.00,1507957,151652,4285286158.00,1020730,67.69,121.95,19.85
April-2024,2855.70,2942.35,2766.05,2877.05,1340870,149734,3831187675.00,761304,56.78,176.30,21.35
May-2024,2877.90,2998.00,2671.00,2877.70,1881108,233980,5359357438.00,959802,51.02,327.00,-0.20
June-2024,2935.40,3025.00,2778.10,2917.30,1378033,145084,4019588940.00,760285,55.17,246.90,-18.10
July-2024,2910.00,3098.25,2848.15,3082.30,1806388,172843,5359595814.00,906328,50.17,250.10,172.30
August-2024,3099.85,3201.90,2966.65,3126.80,903053,109854,2797190630.00,452713,50.13,235.25,26.95
September-2024,3145.20,3394.00,3139.10,3310.05,1119820,115046,3678831598.00,588801,52.58,254.90,164.85
