Month,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
April-2019,11000.00,11229.10,10700.05,10903.20,25521,8311,278796927.00,8016,31.41,529.05,-96.80
May-2019,10900.00,11525.50,10126.45,11486.65,122172,15273,1293910147.00,77405,63.36,1399.05,586.65
June-2019,11500.00,11947.95,11305.00,11920.65,119021,16549,1387364507.00,38188,32.09,642.95,420.65
July-2019,11949.00,12025.65,11270.70,11671.70,45964,9496,533637601.00,27392,59.59,754.95,-277.30
August-2019,11680.00,12946.15,11299.95,12849.95,80690,20392,977164764.00,22774,28.22,1646.20,1169.95
September-2019,12850.00,14300.00,12350.00,13912.50,67237,20718,887523920.00,23003,34.21,1950.00,1062.50
October-2019,13938.95,15150.00,13338.15,14961.40,64059,17304,925469083.00,36138,56.41,1811.85,1022.45
November-2019,14965.00,15078.00,13990.00,14455.95,62895,13429,908495708.00,24070,38.27,1088.00,-509.05
December-2019,14460.00,14994.00,14008.05,14789.95,42194,11145,604149778.00,10312,24.44,985.95,329.95
January-2020,14819.95,15900.00,14120.20,15360.85,66031,18496,987487933.00,43684,66.16,1779.80,540.90
February-2020,15355.00,16839.55,15180.00,15770.55,218528,26872,3568217289.00,48722,22.30,1659.55,415.55
March-2020,15900.00,16834.00,12588.95,16302.40,133261,46520,1947691493.00,55267,41.47,4245.05,402.40
April-2020,16380.00,18301.00,14989.10,17906.10,69875,30854,1188167727.00,23690,33.90,3311.90,1526.10
May-2020,17699.00,17915.50,16120.90,17533.85,112771,39928,1894615461.00,42552,37.73,1794.60,-165.15
June-2020,17595.00,17749.95,16045.90,17178.00,126948,43335,2122307896.00,66368,52.28,1704.05,-417.00
July-2020,17160.00,17733.90,16433.30,16526.45,128123,49366,2173085553.00,49336,38.51,1300.60,-633.55
August-2020,16530.00,16900.00,15880.00,15946.10,82145,37100,1347302503.00,40822,49.70,1020.00,-583.90
September-2020,15951.05,16619.00,15104.25,15924.70,98788,38690,1566303256.00,50842,51.47,1514.75,-26.35
October-2020,16000.00,17350.00,15389.90,17162.80,114433,42172,1876736158.00,53200,46.49,1960.10,1162.80
November-2020,17122.00,18040.00,16458.70,17657.60,128424,45581,2208571202.00,62125,48.37,1581.30,535.60
December-2020,18188.00,18821.45,17150.05,18392.35,108346,38603,1961154032.00,41060,37.90,1671.40,204.35
January-2021,18380.00,18621.05,16961.20,17068.70,87571,28014,1571869429.00,43342,49.49,1659.85,-1311.30
February-2021,17162.10,17634.60,15900.00,16097.70,167485,47305,2786411014.00,93168,55.63,1734.60,-1064.40
March-2021,16274.95,17261.45,16075.15,17170.25,106026,30361,1765453265.00,60703,57.25,1186.30,895.30
April-2021,17105.00,17863.85,16271.45,16311.10,105705,23423,1797917017.00,63961,60.51,1592.40,-793.90
May-2021,16352.00,17894.00,16267.05,17692.70,48103,19287,823275391.00,20066,41.71,1626.95,1340.70
June-2021,17600.00,18175.00,17334.35,17676.75,89206,23250,1570400242.00,61652,69.11,840.65,76.75
July-2021,17765.00,18446.55,17361.95,17702.75,69823,17752,1238912988.00,49830,71.37,1084.60,-62.25
August-2021,17703.05,20333.80,17666.45,19458.10,47630,21755,906165709.00,18633,39.12,2667.35,1755.05
September-2021,19797.95,20599.95,19320.35,19450.75,87191,23411,1741801329.00,62901,72.14,1279.60,-347.20
October-2021,19475.00,20200.00,18611.00,19002.00,127529,26061,2450787801.00,82598,64.77,1589.00,-473.00
November-2021,19100.00,19588.75,18569.00,19159.10,35963,18210,686326048.00,18637,51.82,1019.75,59.10
December-2021,19258.05,19795.00,18606.30,19708.55,53002,17987,1020515867.00,25983,49.02,1188.70,450.50
January-2022,19601.05,20025.00,18224.10,18527.65,33713,14574,641398837.00,19248,57.09,1800.90,-1073.40
February-2022,18724.95,18817.80,17329.15,17603.05,49086,20474,884890942.00,17072,34.78,1488.65,-1121.90
March-2022,17659.65,18495.00,16791.40,17376.80,61685,20474,1066921082.00,35776,58.00,1703.60,-282.85
April-2022,17340.00,18718.00,17250.00,18308.95,47026,14990,855463662.00,28452,60.50,1468.00,968.95
May-2022,18308.25,18486.35,16000.00,17770.00,84518,23303,1490358603.00,60788,71.92,2486.35,-538.25
June-2022,17639.00,17832.50,16433.45,17493.15,56574,20646,961369537.00,32521,57.48,1399.05,-145.85
July-2022,17409.95,19417.00,17349.20,19352.40,95502,16785,1781840916.00,74896,78.42,2067.80,1942.45
August-2022,19409.90,20109.00,19120.40,19930.75,84600,14799,1647068982.00,64844,76.65,988.60,520.85
September-2022,19701.00,20032.65,18259.95,19124.60,88993,19050,1671955056.00,66898,75.17,1772.70,-576.40
October-2022,19100.05,21053.00,18411.95,20367.90,117489,13383,2256353472.00,102128,86.93,2641.05,1267.85
November-2022,20400.00,20849.95,19352.35,20105.85,65186,12577,1294285751.00,46052,70.65,1497.60,-294.15
December-2022,20183.85,20628.90,18641.25,19598.80,34818,14221,698467802.00,19040,54.68,1987.65,-585.05
January-2023,19611.05,20185.00,18930.15,19015.55,17413,8892,340939040.00,9340,53.64,1254.85,-595.50
February-2023,19189.95,19799.95,18458.70,18657.95,25199,11654,478641930.00,13230,52.50,1341.25,-532.00
March-2023,18769.95,19750.00,17888.00,19691.85,27598,13905,518615937.00,14575,52.81,1862.00,921.90
April-2023,19790.00,21850.00,19374.75,21758.95,41442,15718,843439317.00,19502,47.06,2475.25,1968.95
May-2023,21759.00,22295.95,21256.35,21693.60,81417,13804,1770337125.00,64626,79.38,1039.60,-65.40
June-2023,21750.00,23200.00,21582.35,22882.95,32875,11870,737521720.00,18128,55.14,1617.65,1132.95
July-2023,22915.05,23390.00,22081.75,22560.75,28083,12960,639421057.00,11177,39.80,1308.25,-354.30
August-2023,22561.05,22936.25,21452.75,21991.80,26554,12176,588882544.00,12830,48.32,1483.50,-569.25
September-2023,22000.10,23098.95,21650.00,22493.25,22575,10730,504932876.00,11047,48.93,1448.95,493.15
October-2023,22493.15,24735.50,22260.85,24239.30,77059,28434,1821250872.00,31659,41.08,2474.65,1746.15
November-2023,24170.05,24591.10,23772.80,24217.20,27103,10718,655496837.00,14098,52.02,818.30,47.15
December-2023,24250.10,26661.00,24146.00,26595.50,67312,24763,1694617276.00,33137,49.23,2515.00,2345.40
January-2024,26699.90,27707.45,2445.80,2505.50,803000,109649,2645272302.00,408587,50.88,25261.65,-24194.40
February-2024,2524.85,2607.10,2409.70,2598.65,775999,87077,1934842344.00,445453,57.40,197.40,73.80
March-2024,2598.05,2653.00,2467.70,2623.30,872595,78894,2251281532.00,545725,62.54,185.30,25.25
April-2024,2634.40,2642.20,2375.75,2506.05,1002665,101527,2525362852.00,422560,42.14,266.45,-128.35
May-2024,2504.80,2549.20,2348.95,2355.45,578573,69779,1430623227.00,313286,54.15,200.25,-149.35
June-2024,2399.90,2614.20,2329.25,2552.55,771116,93490,1932683233.00,429448,55.69,284.95,152.65
July-2024,2557.40,2649.65,2451.05,2456.15,937007,106997,2395236302.00,311211,33.21,198.60,-101.25
August-2024,2463.00,2565.00,2458.00,2504.20,1108273,87807,2775481995.00,455894,41.14,107.00,41.20
September-2024,2490.85,2777.00,2481.05,2747.15,1123513,103689,2906216159.00,740880,65.94,295.95,256.30
