Month,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
September-2014,47.35,54.55,42.05,43.40,25219627,170111,1223430960.00,7515009,29.80,12.50,-3.95
October-2014,43.40,48.20,41.55,47.90,11667148,82003,517295723.00,3777857,32.38,6.65,4.50
November-2014,48.35,50.10,44.65,45.70,14019523,85098,657516642.00,4484441,31.99,5.45,-2.65
December-2014,46.00,46.00,38.80,44.35,15185116,95902,656262094.00,5174879,34.08,7.20,-1.65
January-2015,44.50,53.10,43.30,51.90,25615287,176601,1230851642.00,6988986,27.28,9.80,7.40
February-2015,52.50,58.60,45.75,56.00,27609836,199697,1476765879.00,6670502,24.16,12.85,3.50
March-2015,56.15,60.00,44.80,47.30,26902851,156908,1428835258.00,8179802,30.40,15.20,-8.85
April-2015,47.00,50.45,41.30,43.00,12268914,91162,568504938.00,3775276,30.77,9.15,-4.00
May-2015,43.00,45.45,38.50,38.95,15941279,70893,660068347.00,5697577,35.74,6.95,-4.05
June-2015,39.25,39.25,26.50,29.25,37559174,106435,1144770463.00,13220357,35.20,12.75,-10.00
July-2015,29.20,31.15,26.35,27.40,32069549,74277,923182173.00,10373491,32.35,4.80,-1.80
August-2015,27.60,29.45,19.65,22.45,29099047,67871,735424122.00,9705408,33.35,9.80,-5.15
September-2015,22.50,25.40,20.15,24.70,21273628,47277,485944003.00,6147149,28.90,5.25,2.20
October-2015,24.55,32.55,24.20,31.45,29185577,63577,860044332.00,7941125,27.21,8.35,6.90
November-2015,31.85,32.45,26.25,30.75,21530824,40568,634784471.00,5006467,23.25,6.20,-1.10
December-2015,30.90,32.50,25.80,32.25,24724560,56335,729462626.00,6983877,28.25,6.70,1.35
January-2016,32.25,35.10,25.40,28.60,24691572,55460,758689247.00,7348196,29.76,9.70,-3.65
February-2016,29.00,29.40,22.45,27.50,22383367,41194,594220759.00,5759287,25.73,6.95,-1.50
March-2016,27.75,35.75,27.70,34.65,15754512,29579,483714385.00,5412536,34.36,8.05,6.90
April-2016,34.35,36.10,30.20,32.05,20398567,45689,685425946.00,4168570,20.44,5.90,-2.30
May-2016,31.65,32.90,27.65,29.80,29535097,39934,891683999.00,16268164,55.08,5.25,-1.85
June-2016,30.05,31.50,27.15,30.35,19202477,34121,573128897.00,6619220,34.47,4.35,0.30
July-2016,30.80,30.95,27.90,28.05,17559536,30972,516084925.00,7323178,41.70,3.05,-2.75
August-2016,27.95,28.50,26.10,27.70,18437003,31405,504492962.00,6283451,34.08,2.40,-0.25
September-2016,27.70,29.30,24.70,24.95,14822949,26659,406667669.00,4569823,30.83,4.60,-2.75
October-2016,25.35,28.25,25.05,27.30,20826996,31441,550446784.00,6013490,28.87,3.20,1.95
November-2016,27.40,28.80,23.35,28.65,20907569,43541,539155092.00,6200629,29.66,5.45,1.25
December-2016,28.65,33.95,27.40,30.10,28820614,77158,891783330.00,7753782,26.90,6.55,1.45
January-2017,30.35,38.95,29.20,36.20,33475202,79920,1178911665.00,8173462,24.42,9.75,5.85
February-2017,36.50,39.35,34.35,38.45,18557873,32329,681002004.00,5052132,27.22,5.00,1.95
March-2017,38.80,41.30,36.35,39.95,23663061,45456,933496515.00,6364747,26.90,4.95,1.15
April-2017,40.50,46.30,31.80,32.95,63173350,123110,2280619252.00,19653024,31.11,14.50,-7.55
May-2017,33.05,33.70,25.90,27.65,40721715,66478,1240175974.00,9925351,24.37,7.80,-5.40
June-2017,27.85,30.00,26.45,29.70,23172504,33687,639211473.00,5398577,23.30,3.55,1.85
July-2017,29.95,35.45,28.10,33.45,28298883,43419,887195681.00,7963210,28.14,7.35,3.50
August-2017,33.50,33.90,25.90,33.25,24804274,36514,762116537.00,3933904,15.86,8.00,-0.25
September-2017,33.20,33.65,28.85,29.55,24689748,38208,776719746.00,4921554,19.93,4.80,-3.65
October-2017,29.55,33.90,28.75,32.80,20379281,30845,630909073.00,4590307,22.52,5.15,3.25
November-2017,32.80,37.10,31.35,35.50,30303431,51995,1044644690.00,7181832,23.70,5.75,2.70
December-2017,35.70,42.10,32.10,41.65,38058621,58311,1391661342.00,7043787,18.51,10.00,5.95
January-2018,42.00,47.75,35.00,36.65,61841711,90107,2615223917.00,9851188,15.93,12.75,-5.35
February-2018,36.50,37.30,29.60,31.75,21165758,37188,694552283.00,4284954,20.24,7.70,-4.75
March-2018,31.60,32.00,23.15,23.75,31545609,41196,840729042.00,11686975,37.05,8.85,-7.85
April-2018,24.05,26.90,23.65,25.70,19335780,26224,492362102.00,4073069,21.06,3.25,1.65
May-2018,25.60,26.10,18.60,20.20,20521043,30678,446248758.00,5792506,28.23,7.50,-5.40
June-2018,20.25,20.25,15.40,16.15,31878589,34725,571074016.00,6274462,19.68,4.85,-4.10
July-2018,16.15,31.65,15.20,31.35,82771294,113462,1933197187.00,12190461,14.73,16.45,15.20
August-2018,31.75,36.00,27.85,35.40,86833855,114836,2777845221.00,12526387,14.43,8.15,3.65
September-2018,35.50,36.05,23.55,23.85,46074260,57406,1340812734.00,5615822,12.19,12.50,-11.65
October-2018,24.20,46.45,21.10,46.05,91131604,138931,3082672440.00,10294786,11.30,25.35,21.85
November-2018,46.00,57.30,45.00,55.40,62131282,104078,3117250983.00,9806079,15.78,12.30,9.40
December-2018,56.10,58.20,47.00,50.90,31363538,55491,1638858702.00,4007841,12.78,11.20,-5.20
January-2019,50.80,52.65,39.25,45.55,51349757,66402,2437039633.00,5902449,11.49,13.40,-5.25
February-2019,46.15,49.95,33.35,48.10,51339667,87383,2071178183.00,5339799,10.40,16.60,1.95
March-2019,48.10,53.25,46.40,48.20,30016707,47129,1498515118.00,4412535,14.70,6.85,0.10
