Month,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
November-2020,342.40,361.30,332.70,350.50,6877572,133540,2395480099.00,3077026,44.74,28.60,8.10
December-2020,353.00,390.40,346.35,386.25,11294209,184443,4151710325.00,4119119,36.47,44.05,33.25
January-2021,385.85,467.20,384.95,418.05,23021535,329419,10035973168.00,7767432,33.74,82.25,32.20
February-2021,416.70,457.05,408.00,410.20,11461269,162104,4928461155.00,4551705,39.71,49.05,-6.50
March-2021,411.00,444.25,398.00,414.20,11555652,177515,4883117502.00,3081647,26.67,46.25,3.20
April-2021,419.10,511.95,412.75,492.40,18630811,265100,8598664997.00,5031802,27.01,99.20,73.30
May-2021,492.40,545.00,477.80,538.90,7851022,160115,4014034989.00,1812622,23.09,67.20,46.50
June-2021,539.90,564.00,533.05,545.65,11310855,168856,6262659747.00,6986937,61.77,30.95,5.75
July-2021,545.65,601.50,522.55,586.60,11401490,247756,6419360750.00,4213166,36.95,78.95,40.95
August-2021,588.50,642.70,582.30,641.25,13559539,156363,8328504293.00,9535358,70.32,60.40,52.75
September-2021,642.00,698.95,627.30,634.35,8122601,240208,5380145229.00,4330042,53.31,71.65,-7.65
October-2021,634.00,739.80,630.15,646.45,11109107,234844,7577248198.00,5837909,52.55,109.65,12.45
November-2021,652.70,668.40,603.90,637.00,6880647,173059,4465021279.00,4575374,66.50,64.50,-15.70
December-2021,644.80,719.80,623.20,715.20,11819253,241878,7947804647.00,7725339,65.36,96.60,70.40
January-2022,718.30,726.70,537.45,572.65,15501432,771708,9737360010.00,8578612,55.34,189.25,-145.65
February-2022,579.95,589.80,530.50,555.85,11160128,443232,6282163075.00,5111414,45.80,59.30,-24.10
March-2022,556.25,615.90,550.30,592.00,8532431,254792,5013513966.00,3915031,45.88,65.60,35.75
April-2022,591.60,609.40,507.25,509.00,9736117,474288,5341079405.00,5557799,57.08,102.15,-82.60
May-2022,512.10,519.00,443.15,478.25,16214735,544617,7729925052.00,9963765,61.45,75.85,-33.85
June-2022,478.30,488.00,402.10,416.05,12554732,343112,5563808025.00,7287628,58.05,85.90,-62.25
July-2022,411.50,424.40,391.00,423.70,11945442,313361,4879200253.00,6778339,56.74,33.40,12.20
August-2022,427.00,444.65,399.05,413.45,8839423,231330,3762239952.00,5285336,59.79,45.60,-13.55
September-2022,410.85,425.95,384.60,394.30,12882796,415262,5212367682.00,7461334,57.92,41.35,-16.55
October-2022,394.00,417.90,372.40,386.40,10422708,199378,4093526710.00,6534858,62.70,45.50,-7.60
November-2022,388.00,409.45,384.75,406.95,15490968,197415,6114071392.00,11973501,77.29,24.70,18.95
December-2022,412.00,416.35,376.30,392.80,7112357,215984,2817745397.00,3859643,54.27,40.05,-19.20
January-2023,392.75,410.35,381.50,398.80,6891933,189115,2724067131.00,3951706,57.34,28.85,6.05
February-2023,400.05,413.00,385.40,387.05,4696194,151495,1887601031.00,2894498,61.63,27.60,-13.00
March-2023,388.15,396.50,355.00,365.30,6136460,224545,2307769076.00,3420427,55.74,41.50,-22.85
April-2023,367.10,388.00,351.85,385.15,3845074,116916,1425617851.00,1870047,48.63,36.15,18.05
May-2023,389.00,405.95,379.00,403.80,5617330,158201,2200222471.00,3339498,59.45,26.95,14.80
June-2023,404.05,409.70,377.10,389.05,8811790,266384,3456389746.00,5482609,62.22,32.60,-15.00
July-2023,395.40,425.00,387.60,405.00,10313620,246223,4148709696.00,4812308,46.66,37.40,9.60
August-2023,405.05,421.85,397.05,408.45,5820243,138212,2394574805.00,2037198,35.00,24.80,3.40
September-2023,406.05,443.60,401.55,406.25,7738126,186016,3298799350.00,3493125,45.14,42.05,0.20
October-2023,406.25,423.80,375.00,381.95,5779217,187183,2299206485.00,2362961,40.89,48.80,-24.30
November-2023,382.05,414.50,376.90,413.25,5997345,145145,2359876132.00,3554101,59.26,37.60,31.20
December-2023,414.00,477.65,402.05,471.70,11961418,252756,5297289075.00,5195864,43.44,75.60,57.70
January-2024,472.25,526.45,446.50,477.80,16639458,348787,8002619825.00,6835107,41.08,79.95,5.55
February-2024,477.65,546.10,470.55,519.15,8932152,204233,4590313605.00,4221141,47.26,75.55,41.50
March-2024,523.95,526.25,471.40,480.05,5293613,150024,2662321658.00,2232677,42.18,54.85,-43.90
April-2024,482.90,491.50,437.00,462.30,8155694,242054,3818392474.00,3285420,40.28,54.50,-20.60
May-2024,462.95,470.50,435.15,437.75,4880647,177782,2218917478.00,1882592,38.57,35.35,-25.20
June-2024,448.25,516.50,416.80,514.90,11529404,282473,5583760191.00,4785626,41.51,99.70,66.65
July-2024,515.50,580.00,486.65,522.05,14149513,369633,7564859310.00,5497280,38.85,93.35,6.55
August-2024,522.50,542.40,480.30,538.20,7891906,215225,4071484607.00,3387725,42.93,62.10,15.70
September-2024,538.20,558.55,513.30,541.70,8971289,208872,4800591335.00,4747339,52.92,45.25,3.50
