Month,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
March-2023,668.00,692.25,649.75,688.05,1059324,44588,714504665.00,446714,42.17,42.50,20.05
April-2023,688.25,735.00,675.30,725.30,626024,28471,445369356.00,222602,35.56,59.70,37.05
May-2023,726.20,746.30,681.30,696.50,1084488,41066,770189169.00,517680,47.73,65.00,-29.70
June-2023,697.15,791.00,691.50,784.75,2993667,68298,2247829670.00,1700628,56.81,99.50,87.60
July-2023,786.10,823.35,773.50,816.80,4315244,98157,3451640064.00,2508207,58.12,49.85,30.70
August-2023,823.00,835.00,766.05,779.90,1428339,49583,1139965030.00,571477,40.01,68.95,-43.10
September-2023,779.85,840.00,764.70,779.25,1578220,47831,1256974266.00,586237,37.15,75.30,-0.60
October-2023,779.00,800.50,725.45,736.05,1527965,46348,1171307955.00,830560,54.36,75.05,-42.95
November-2023,737.00,807.80,723.15,799.60,1913302,64782,1467098115.00,1015638,53.08,84.65,62.60
December-2023,807.95,895.60,797.45,880.40,3012167,131222,2560041505.00,1062465,35.27,98.15,72.45
January-2024,879.95,884.85,784.05,818.45,5598024,86132,4568145767.00,4335228,77.44,100.80,-61.50
February-2024,818.65,850.10,790.25,800.15,1608476,80547,1320523872.00,559941,34.81,59.85,-18.50
March-2024,811.40,847.35,762.00,831.35,1851782,77949,1513569876.00,573847,30.99,85.35,19.95
April-2024,835.75,913.95,833.50,882.60,2413804,103838,2105180486.00,816537,33.83,80.45,46.85
May-2024,882.60,929.80,830.05,881.45,2192250,117102,1950561803.00,704427,32.13,99.75,-1.15
June-2024,905.05,949.65,824.10,931.45,3027373,126978,2766517703.00,1477683,48.81,125.55,26.40
July-2024,934.05,958.95,862.75,927.75,1780736,115544,1635365534.00,432792,24.30,96.20,-6.30
August-2024,939.95,968.40,854.35,940.95,2200274,114670,2009353742.00,825664,37.53,114.05,1.00
September-2024,941.80,1018.90,911.55,1001.75,1631421,90169,1579819577.00,406235,24.90,107.35,59.95
