Month,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
February-2023,336.05,338.25,262.00,268.45,10193056,194473,3087549635.00,4006370,39.30,76.25,-67.60
March-2023,265.00,294.70,265.00,274.70,52669435,254865,14868048254.00,42891404,81.44,29.70,9.70
April-2023,277.55,287.15,266.00,279.35,9697681,140030,2682191898.00,4000860,41.26,21.15,1.80
May-2023,281.50,301.00,268.85,278.25,13190347,175266,3763978054.00,6280456,47.61,32.15,-3.25
June-2023,278.00,284.35,274.30,278.05,6476942,139432,1808518568.00,3127267,48.28,10.05,0.05
July-2023,279.05,286.35,270.45,276.10,10280695,204165,2861603584.00,5330016,51.84,15.90,-2.95
August-2023,279.00,279.00,231.60,232.35,37554948,555101,9340290507.00,18989036,50.56,47.40,-46.65
September-2023,232.35,246.50,207.85,222.50,18002361,337104,4079725278.00,8291290,46.06,38.65,-9.85
October-2023,230.95,233.80,211.25,216.60,18494799,240777,4106720176.00,10007081,54.11,22.55,-14.35
November-2023,217.00,247.65,216.50,233.35,12424397,181496,2941686825.00,6936851,55.83,31.15,16.35
December-2023,234.70,266.90,233.55,258.50,19325268,247635,4889404469.00,8966155,46.40,33.35,23.80
January-2024,258.50,277.95,250.85,273.80,18801084,271243,4992772427.00,10378148,55.20,27.10,15.30
February-2024,275.15,287.55,255.90,268.20,107721784,483375,28907919116.00,70589320,65.53,31.65,-6.95
March-2024,265.95,289.15,249.75,271.65,16553473,202563,4505676842.00,10719744,64.76,39.40,5.70
April-2024,273.40,409.95,273.40,397.90,29210743,428222,10538802484.00,10466024,35.83,136.55,124.50
May-2024,400.00,506.85,392.00,449.80,17758921,360071,7891662827.00,7026996,39.57,114.85,49.80
June-2024,472.00,478.80,381.25,454.00,147626738,649620,63788707456.00,106387703,72.07,97.55,-18.00
July-2024,457.95,479.50,410.45,451.00,20791935,394337,9353471928.00,10596913,50.97,69.05,-6.95
August-2024,459.00,473.25,404.45,468.25,12839460,234169,5602006750.00,4509826,35.12,68.80,9.25
September-2024,472.80,515.85,424.55,512.85,16355935,324663,7638921130.00,6443387,39.39,91.30,40.05
