Month,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
November-2018,1121.15,1240.00,1101.00,1232.35,3182546,62486,3670962308.00,1546192,48.58,139.00,111.20
December-2018,1248.00,1345.35,1172.35,1254.75,6179212,160663,7665108505.00,997033,16.14,173.00,6.75
January-2019,1251.15,1307.30,1198.65,1253.25,9032550,78702,11073801600.00,1825647,20.21,108.65,2.10
February-2019,1258.25,1314.00,1209.50,1212.45,6903865,101201,8624515930.00,1489045,21.57,104.50,-45.80
March-2019,1224.70,1365.35,1217.55,1335.75,2523429,74954,3264797301.00,790206,31.31,147.80,111.05
April-2019,1349.90,1396.95,1318.65,1387.05,4190295,73209,5679668098.00,2185035,52.15,78.30,37.15
May-2019,1394.00,1555.45,1370.00,1519.70,3162138,105512,4565188072.00,1225665,38.76,185.45,125.70
June-2019,1524.00,1539.50,1451.30,1476.60,1863554,55845,2773421944.00,839259,45.04,88.20,-47.40
July-2019,1483.00,1546.80,1439.85,1519.10,2980502,89942,4453755822.00,1420175,47.65,106.95,36.10
August-2019,1513.00,1536.00,1422.00,1431.70,3938497,79569,5817468756.00,2114476,53.69,114.00,-81.30
September-2019,1431.50,1682.40,1399.00,1644.35,3411380,82223,5251177874.00,1782364,52.25,283.40,212.85
October-2019,1639.00,1656.20,1549.55,1573.15,2358196,79786,3783977914.00,592279,25.12,106.65,-65.85
November-2019,1573.00,1635.00,1541.60,1614.40,1308109,47511,2090335201.00,288042,22.02,93.40,41.40
December-2019,1614.40,1734.35,1600.25,1684.50,2309518,74894,3862222306.00,1211157,52.44,134.10,70.10
January-2020,1686.90,1720.00,1576.05,1691.05,12682961,104395,20941907149.00,2040752,16.09,143.95,4.15
February-2020,1689.90,1739.95,1615.00,1619.65,4892374,52742,8336435517.00,358570,7.33,124.95,-70.25
March-2020,1648.00,1676.45,1000.35,1296.35,8700294,281975,11234056996.00,5871251,67.48,676.10,-351.65
April-2020,1291.10,1379.90,1090.20,1356.95,5334171,262463,6403863351.00,2101499,39.40,289.70,65.85
May-2020,1300.00,1306.40,1110.00,1223.70,5346880,214986,6420007791.00,2578814,48.23,196.40,-76.30
June-2020,1270.00,1428.00,1228.15,1359.80,65791152,323048,82246935579.00,61659101,93.72,199.85,89.80
July-2020,1324.00,1424.70,1267.00,1367.45,4100882,208759,5524398010.00,1295209,31.58,157.70,43.45
August-2020,1364.95,1500.75,1300.00,1402.15,3947034,169415,5375922766.00,2150757,54.49,200.75,37.20
September-2020,1400.00,1441.00,1231.20,1268.15,3481658,185342,4575555746.00,1769667,50.83,209.80,-131.85
October-2020,1278.00,1600.95,1278.00,1547.60,6473637,233413,9056394289.00,3686122,56.94,322.95,269.60
November-2020,1555.00,1947.70,1535.25,1901.65,4563487,227065,8193920961.00,2110332,46.24,412.45,346.65
December-2020,1934.00,2026.55,1802.60,1995.40,3743751,186284,7112120632.00,1490173,39.80,223.95,61.40
January-2021,1995.00,2007.35,1700.45,1713.45,7741657,209328,14813158222.00,1754593,22.66,306.90,-281.55
February-2021,1730.00,2048.95,1696.25,1782.35,4389509,208838,8467684257.00,1982308,45.16,352.70,52.35
March-2021,1811.00,1998.75,1743.00,1754.00,3740027,149297,6991070800.00,1845864,49.35,255.75,-57.00
April-2021,1765.00,1845.00,1668.75,1748.60,2770431,138152,4884478146.00,1325858,47.86,176.25,-16.40
May-2021,1743.00,1812.80,1685.70,1807.80,3648236,168601,6387538939.00,2178360,59.71,127.10,64.80
June-2021,1815.90,1828.00,1698.95,1706.40,8724394,176768,15216783864.00,6927554,79.40,129.05,-109.50
July-2021,1712.70,1768.55,1627.25,1654.95,4570900,174981,7899160038.00,3164294,69.23,141.30,-57.75
August-2021,1666.00,1824.40,1657.65,1754.45,7189257,154218,12322181582.00,2213377,30.79,166.75,88.45
September-2021,1758.00,2077.90,1738.00,2004.10,6590609,156292,12331635449.00,5156959,78.25,339.90,246.10
October-2021,1998.00,2252.45,1931.00,2032.25,2494296,113195,5119703275.00,1470494,58.95,321.45,34.25
November-2021,2045.00,2127.70,1933.45,1962.15,1223243,78200,2489507696.00,502072,41.04,194.25,-82.85
December-2021,1980.00,1990.00,1721.75,1796.30,2339074,149726,4329026501.00,1137660,48.64,268.25,-183.70
January-2022,1790.05,1976.00,1782.70,1857.50,2414484,135435,4535910652.00,1310105,54.26,193.30,67.45
February-2022,1886.90,1947.80,1740.05,1842.65,2536522,154937,4701780942.00,1393450,54.94,207.75,-44.25
March-2022,1820.00,1828.05,1674.10,1754.70,48242327,251689,82236922364.00,42074792,87.22,153.95,-65.30
April-2022,1754.00,1839.85,1683.55,1788.95,2822252,132098,4975643122.00,1785225,63.26,156.30,34.95
May-2022,1750.00,1951.00,1705.10,1854.20,3571913,152540,6501247210.00,2411935,67.53,245.90,104.20
June-2022,1839.00,1887.00,1630.00,1660.80,3733179,147264,6556226762.00,2896464,77.59,257.00,-178.20
July-2022,1650.00,1857.05,1637.00,1810.80,3194566,73648,5617141109.00,2569292,80.43,220.05,160.80
August-2022,1810.80,1942.60,1810.80,1915.25,2700006,87583,4992083969.00,1909483,70.72,131.80,104.45
September-2022,1888.05,1986.50,1757.35,1821.25,2197130,106605,4210508357.00,1384483,63.01,229.15,-66.80
October-2022,1810.00,1925.00,1774.00,1901.80,1617006,71548,2988584325.00,1140158,70.51,151.00,91.80
November-2022,1902.25,1997.00,1872.00,1945.60,1075233,63315,2072579396.00,546768,50.85,125.00,43.35
December-2022,1951.00,1961.00,1794.40,1826.45,771054,67644,1438926731.00,393797,51.07,166.60,-124.55
January-2023,1820.20,1836.50,1684.95,1730.25,3210191,122754,5699834632.00,2700727,84.13,151.55,-89.95
February-2023,1746.70,1803.95,1688.05,1729.00,917210,67421,1609477657.00,548148,59.76,115.90,-17.70
March-2023,1735.45,1764.45,1644.20,1733.50,1355915,89934,2313734311.00,478734,35.31,120.25,-1.95
April-2023,1739.95,1943.40,1734.05,1937.70,1028338,72767,1915337323.00,550561,53.54,209.35,197.75
May-2023,1928.00,2063.00,1896.50,1994.60,1645398,76990,3228925821.00,952731,57.90,166.50,66.60
June-2023,1972.10,1977.75,1815.85,1847.20,36358445,149326,67533393921.00,33655515,92.57,161.90,-124.90
July-2023,1855.00,1987.00,1836.20,1856.50,1404917,123725,2655262767.00,704095,50.12,150.80,1.50
August-2023,1849.15,1865.90,1747.00,1759.60,1684732,122969,3011696532.00,634174,37.64,118.90,-89.55
September-2023,1765.00,1835.55,1729.00,1735.70,1687744,122538,2998762554.00,849911,50.36,106.55,-29.30
October-2023,1734.95,1780.00,1688.20,1739.15,2998447,142306,5220532035.00,1569449,52.34,91.80,4.20
November-2023,1739.60,1784.00,1718.00,1755.50,1833028,99696,3201580189.00,515153,28.10,66.00,15.90
December-2023,1761.95,1926.00,1747.60,1908.10,3603195,175248,6593632836.00,1001903,27.81,178.40,146.15
January-2024,1904.75,1918.70,1752.60,1824.55,5254241,232788,9490677766.00,2168239,41.27,166.10,-80.20
February-2024,1802.15,1849.95,1666.80,1690.80,9692865,172072,16393457595.00,7793365,80.40,183.15,-111.35
March-2024,1691.05,1803.50,1691.05,1785.80,3239694,148817,5650907633.00,1770283,54.64,112.45,94.75
April-2024,1790.10,1845.50,1605.00,1623.75,7509323,341129,12836299738.00,4021170,53.55,240.50,-166.35
May-2024,1596.00,1721.90,1544.15,1679.70,17330468,322867,27584066886.00,13802817,79.64,177.75,83.70
June-2024,1720.00,1847.50,1602.20,1803.00,6728072,343511,11700353533.00,2205044,32.77,245.30,83.00
July-2024,1804.95,1869.65,1729.45,1806.65,7558331,330756,13678423659.00,3259393,43.12,140.20,1.70
August-2024,1811.65,1827.00,1744.10,1781.20,3864156,193131,6900175170.00,1438040,37.21,82.90,-30.45
September-2024,1782.35,1953.00,1751.20,1872.95,3418982,163068,6275565726.00,1534976,44.90,201.80,90.60
