Month,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
October-2022,2269.00,2288.95,2006.00,2103.10,2341594,122990,4967296014.00,1194170,51.00,282.95,-165.90
November-2022,2101.20,2259.15,1965.70,2109.35,1056250,88670,2220377842.00,418240,39.60,293.45,8.15
December-2022,2130.00,2148.65,1754.20,1932.10,830896,82303,1641343955.00,254972,30.69,394.45,-197.90
January-2023,1932.10,2185.30,1073.60,1224.05,3035551,239385,4870408074.00,777543,25.61,1111.70,-708.05
February-2023,1280.10,1288.75,439.35,485.55,6006544,347239,4283710495.00,2990873,49.79,849.40,-794.55
March-2023,505.05,1076.00,505.05,881.85,11084731,475924,9447842630.00,5757144,51.94,570.95,376.80
April-2023,881.00,989.75,796.00,950.60,4047304,204693,3640731043.00,1754823,43.36,193.75,69.60
May-2023,998.10,1038.95,819.00,983.40,4343341,249735,4142328902.00,2182730,50.25,219.95,-14.70
June-2023,995.15,1012.35,894.00,945.60,2643070,162175,2564219078.00,1234913,46.72,118.35,-49.55
July-2023,948.10,1185.00,935.55,1093.10,2759930,178860,2919847142.00,1208539,43.79,249.45,145.00
August-2023,1120.00,1132.00,886.25,928.05,51891090,264399,48058701174.00,47453466,91.45,245.75,-191.95
September-2023,922.05,1029.75,905.25,988.20,2656257,119494,2638552706.00,1318544,49.64,124.50,66.15
October-2023,995.00,998.05,816.00,909.35,1584321,96376,1457805042.00,593810,37.48,182.05,-85.65
November-2023,917.00,1122.90,875.05,1028.50,1854510,94837,1862553194.00,496300,26.76,247.85,111.50
December-2023,1035.05,1699.40,1020.05,1597.05,7763578,505180,11379492574.00,3474738,44.76,679.35,562.00
January-2024,1597.10,1760.35,1563.05,1669.20,2899488,223834,4874001537.00,1398793,48.24,197.30,72.10
February-2024,1687.30,2016.00,1649.85,1909.15,4022583,260523,7503966382.00,1591226,39.56,366.15,221.85
March-2024,1932.95,1998.20,1645.00,1833.95,1692436,143750,3140807519.00,788457,46.59,353.20,-99.00
April-2024,1859.00,1973.95,1731.00,1797.65,1236914,103499,2292756469.00,617918,49.96,242.95,-61.35
May-2024,1798.00,1995.00,1660.00,1915.25,1426962,125192,2621701488.00,668693,46.86,335.00,117.25
June-2024,2100.10,2173.65,1544.10,1788.10,3442579,237151,6330986259.00,1206042,35.03,629.55,-312.00
July-2024,1789.90,1900.00,1679.00,1846.75,2326993,178839,4180748381.00,966103,41.52,221.00,56.85
August-2024,1857.30,1992.00,1656.05,1840.45,1622020,125567,2988655017.00,592281,36.52,335.95,-16.85
September-2024,1838.15,2091.85,1781.30,1985.70,1763626,141544,3453233345.00,601151,34.09,310.55,147.55
