Month,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
July-2017,7240.50,7779.00,7218.05,7707.95,652907,76477,4918375397.00,261109,39.99,560.95,467.45
August-2017,7732.00,7920.00,7377.75,7702.50,500265,63517,3840244411.00,154830,30.95,542.25,-29.50
September-2017,7765.00,8200.00,7651.40,7973.15,597890,55197,4755065987.00,251871,42.13,548.60,208.15
October-2017,8050.00,8282.85,7690.05,8217.10,438267,57110,3491566321.00,141635,32.32,592.80,167.10
November-2017,8230.00,8695.00,8083.55,8602.30,411628,46784,3446807617.00,156897,38.12,611.45,372.30
December-2017,8645.25,10000.00,8455.35,9731.35,2332080,91912,21528044628.00,579822,24.86,1544.65,1086.10
January-2018,9749.00,9790.00,9236.45,9514.15,1474050,96644,13909838668.00,893769,60.63,553.55,-234.85
February-2018,9530.20,9560.95,8500.00,8873.15,946635,102608,8450062412.00,339910,35.91,1060.95,-657.05
March-2018,8873.25,9085.40,8544.00,8863.15,527159,67678,4630477019.00,210958,40.02,541.40,-10.10
April-2018,8989.00,9345.00,8721.10,8822.80,582499,72585,5274147688.00,192081,32.98,623.90,-166.20
May-2018,8900.00,8994.00,8260.05,8534.95,708138,83627,6125988793.00,330411,46.66,733.95,-365.05
June-2018,8625.00,9098.15,8590.60,8821.20,847297,75885,7505293829.00,285229,33.66,507.55,196.20
July-2018,8885.00,9922.85,8760.00,9506.40,759470,86488,7137879376.00,247705,32.62,1162.85,621.40
August-2018,9512.00,9590.00,9014.55,9097.25,817196,98600,7532802982.00,389093,47.61,575.45,-414.75
September-2018,9100.00,9110.00,7300.75,7350.55,1586826,184055,13115900335.00,754714,47.56,1809.25,-1749.45
October-2018,7355.00,7499.60,6501.65,6608.95,1810183,228346,12537789202.00,422763,23.35,997.95,-746.05
November-2018,6673.80,7719.00,6601.00,7664.60,1533761,146481,11179092440.00,427734,27.89,1118.00,990.80
December-2018,7704.00,7929.00,7162.35,7462.30,1120332,132175,8463911383.00,228200,20.37,766.65,-241.70
January-2019,7457.90,7525.00,6324.35,6628.05,1401867,148180,9898285743.00,370066,26.40,1200.65,-829.85
February-2019,6655.00,7314.00,6655.00,6832.25,1054072,108659,7353512294.00,275204,26.11,659.00,177.25
March-2019,6889.00,7229.00,6483.55,6671.70,1073946,114124,7310280689.00,328342,30.57,745.45,-217.30
April-2019,6711.00,7542.00,6634.60,6658.70,1672947,150344,11757051681.00,636113,38.02,907.40,-52.30
May-2019,6595.05,7190.00,6445.00,6863.65,1339956,154099,9121671020.00,464491,34.66,745.00,268.60
June-2019,6748.00,7102.00,6325.10,6534.00,931428,101988,6189458371.00,292406,31.39,776.90,-214.00
July-2019,6555.05,6600.00,5447.00,5472.15,1634314,191116,9686695581.00,518816,31.75,1153.00,-1082.90
August-2019,5460.00,6464.30,5447.20,6121.60,2113929,204130,12702953132.00,739304,34.97,1017.10,661.60
September-2019,6008.00,7183.75,5790.00,6717.30,3189082,298146,20184762014.00,1075573,33.73,1393.75,709.30
October-2019,6732.00,7755.00,6560.00,7557.50,1084125,149035,7707173418.00,160560,14.81,1195.00,825.50
November-2019,7580.00,7647.85,7001.00,7249.55,1123834,119357,8135778143.00,294745,26.23,646.85,-330.45
December-2019,7271.00,7429.55,6862.15,7367.20,928912,102706,6665273536.00,308824,33.25,567.40,96.20
January-2020,7380.05,7566.00,6890.15,6911.70,680786,88777,4904703115.00,228519,33.57,675.85,-468.35
February-2020,6913.00,7227.90,6110.00,6284.00,805889,106618,5363772169.00,307100,38.11,1117.90,-629.00
March-2020,6390.00,6479.00,4038.90,4287.75,1219710,211217,6349922967.00,348775,28.59,2440.10,-2102.25
April-2020,4301.00,5601.40,4002.00,5360.30,1265046,224782,6298292935.00,229311,18.13,1599.40,1059.30
May-2020,5127.00,5667.60,4639.75,5612.00,1270644,217782,6368111516.00,269498,21.21,1027.85,485.00
June-2020,5680.00,6003.50,5222.00,5839.10,1295660,214274,7402751182.00,229088,17.68,781.50,159.10
July-2020,5811.00,6392.00,5751.70,6260.45,1114806,192302,6743696831.00,240925,21.61,640.30,449.45
August-2020,6351.00,7173.50,6130.00,6837.90,879323,141160,5917810031.00,169782,19.31,1043.50,486.90
September-2020,6837.90,7349.85,6273.70,6742.85,812560,129558,5593245360.00,203584,25.05,1076.15,-95.05
October-2020,6828.00,7329.75,6746.35,6956.20,902322,134285,6333955638.00,378232,41.92,583.40,128.20
November-2020,7050.00,7250.00,6755.20,7026.70,1009808,151567,7032148471.00,462470,45.80,494.80,-23.30
December-2020,7105.00,8006.95,6981.10,7649.70,1088755,141262,8235015477.00,406760,37.36,1025.85,544.70
January-2021,7653.00,8400.00,7170.55,7207.95,1216621,170317,9630236614.00,320057,26.31,1229.45,-445.05
February-2021,7250.00,7797.00,6301.20,6872.65,1339038,177413,9817389024.00,449213,33.55,1495.80,-377.35
March-2021,6950.00,7387.00,6735.60,6859.75,957881,145347,6776145086.00,308876,32.25,651.40,-90.25
April-2021,6885.00,6990.00,6415.00,6459.80,1002510,130523,6680296564.00,513920,51.26,575.00,-425.20
May-2021,6411.00,7099.80,6400.00,7087.35,552320,83688,3747720662.00,236402,42.80,699.80,676.35
June-2021,7100.00,7695.30,6824.85,7513.80,651231,108268,4761446213.00,294948,45.29,870.45,413.80
July-2021,7509.00,7690.00,6940.00,6978.70,950499,72013,7042511137.00,686283,72.20,750.00,-530.30
August-2021,7066.20,7247.15,6590.65,6844.25,1299056,93911,8850171260.00,1022111,78.68,656.50,-221.95
September-2021,6797.00,7521.00,6700.00,7334.80,1076092,118520,7473246050.00,677973,63.00,821.00,537.80
October-2021,7230.00,7808.00,7093.50,7483.40,724971,92102,5422782678.00,466507,64.35,714.50,253.40
November-2021,7370.00,8369.50,6991.30,7086.15,776150,113512,6022006537.00,382012,49.22,1378.20,-283.85
December-2021,7203.90,7639.00,7022.10,7426.90,615380,92145,4493309433.00,291358,47.35,616.90,223.00
January-2022,7415.00,8966.80,7415.00,8594.60,532543,123470,4367248166.00,161566,30.34,1551.80,1179.60
February-2022,8719.00,9022.00,8114.10,8312.35,458602,100383,3934484336.00,98327,21.44,907.90,-406.65
March-2022,8235.00,8235.00,6540.00,7559.90,822716,159297,6022323293.00,196219,23.85,1695.00,-675.10
April-2022,7566.00,8067.20,7350.00,7732.75,429123,74977,3325081489.00,146829,34.22,717.20,166.75
May-2022,7670.00,8100.55,7062.65,7970.25,555179,84431,4229293257.00,273694,49.30,1037.90,300.25
June-2022,7990.00,8630.15,7557.60,8470.20,713918,107220,5739702816.00,354744,49.69,1072.55,480.20
July-2022,8456.00,8939.10,8306.05,8772.45,758807,91222,6560911076.00,505032,66.56,633.05,316.45
August-2022,8820.30,9195.00,8563.95,9091.90,750173,94216,6639248715.00,503396,67.10,631.05,271.60
September-2022,8932.00,9450.00,8558.10,8823.55,672339,98516,6088617417.00,393531,58.53,891.90,-108.45
October-2022,8950.00,9768.65,8510.85,9525.55,704055,80009,6287061387.00,472220,67.07,1257.80,575.55
November-2022,9649.95,9649.95,8790.00,8976.95,740453,87898,6749526920.00,575037,77.66,859.95,-673.00
December-2022,8996.05,9021.25,8076.65,8402.65,316459,76471,2700285017.00,170547,53.89,944.60,-593.40
January-2023,8336.05,8940.00,8251.10,8891.30,363657,83091,3090715145.00,192443,52.92,688.90,555.25
February-2023,8912.00,9027.65,8534.20,8625.80,235775,35090,2067792552.00,137464,58.30,493.45,-286.20
March-2023,8630.05,8775.00,8127.05,8292.65,160365,41207,1352939982.00,58742,36.63,647.95,-337.40
April-2023,8405.00,8821.65,8380.00,8589.90,257707,47051,2221585862.00,160764,62.38,441.65,184.90
May-2023,8610.00,9486.05,8605.30,9358.05,226729,50942,2063940846.00,106828,47.12,880.75,748.05
June-2023,9310.05,9849.35,9225.00,9786.75,328960,49862,3141090690.00,193823,58.92,624.35,476.70
July-2023,9773.95,10036.70,9526.45,9819.55,352812,54798,3452057840.00,221433,62.76,510.25,45.60
August-2023,9740.00,10064.80,9256.75,10007.10,434587,70679,4161296393.00,303293,69.79,808.05,267.10
September-2023,10000.00,10720.00,9950.00,10601.70,426271,70049,4439521578.00,284846,66.82,770.00,601.70
October-2023,10685.00,10846.10,10090.00,10391.10,490425,54157,5163961994.00,347394,70.84,756.10,-293.90
November-2023,10393.00,10644.80,10187.35,10604.10,184995,40984,1930197106.00,75208,40.65,457.45,211.10
December-2023,10638.95,10930.00,9828.80,10299.40,692358,104510,7173091862.00,494864,71.48,1101.20,-339.55
January-2024,10398.95,10398.95,9738.40,10183.30,569584,90462,5695458353.00,395486,69.43,660.55,-215.65
February-2024,10224.85,11715.00,10216.90,11269.35,266063,74836,2930854080.00,100895,37.92,1498.10,1044.50
March-2024,11354.95,12724.95,11275.00,12613.10,300340,65002,3555060868.00,156287,52.04,1449.95,1258.15
April-2024,12512.65,13066.85,12031.20,12806.45,275451,66451,3476016760.00,84196,30.57,1035.65,293.80
May-2024,12762.85,13056.85,12250.00,12397.45,240768,63993,3042243096.00,98381,40.86,806.85,-365.40
June-2024,12855.90,12950.00,11578.35,12036.90,331107,90987,4086378849.00,139318,42.08,1371.65,-819.00
July-2024,12045.00,13390.00,11960.35,13167.95,545388,138548,6879959753.00,201955,37.03,1429.65,1122.95
August-2024,13400.00,13675.00,12050.00,12421.25,541962,127985,6785074765.00,275974,50.92,1625.00,-978.75
September-2024,12351.10,13539.85,12100.00,13497.35,378413,86027,4738281461.00,216262,57.15,1439.85,1146.25
