Month,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
November-2017,309.75,346.50,307.00,320.45,42711329,281812,14012012403.00,8432718,19.74,39.50,10.70
December-2017,321.55,323.80,301.00,309.50,22555790,134840,7103146197.00,8900803,39.46,22.80,-12.05
January-2018,310.00,334.80,292.65,312.75,41224324,235940,12763020230.00,18557010,45.01,42.15,2.75
February-2018,316.05,317.45,256.60,268.75,50658444,274766,14259099075.00,21476570,42.39,60.85,-47.30
March-2018,266.80,270.00,232.50,250.10,33865190,226662,8520845419.00,11541620,34.08,37.50,-16.70
April-2018,251.00,265.25,232.00,246.30,28967532,174248,7285970427.00,11607905,40.07,33.25,-4.70
May-2018,246.40,274.00,237.85,269.20,40097081,211922,10133730915.00,14368921,35.84,36.15,22.80
June-2018,269.50,289.35,255.85,259.30,18487129,130349,5034878130.00,3938313,21.30,33.50,-10.20
July-2018,259.90,302.30,250.35,293.40,22599394,162889,6122178464.00,6738235,29.82,51.95,33.50
August-2018,295.00,325.85,289.00,308.85,36607448,261698,11149175031.00,8050872,21.99,36.85,13.85
September-2018,312.00,312.20,253.60,265.00,31333502,203783,8705617257.00,6806183,21.72,58.60,-47.00
October-2018,265.50,281.80,247.65,280.50,39597471,228731,10483055630.00,13322204,33.64,34.15,15.00
November-2018,282.50,299.90,273.50,284.35,34583625,167520,9866706951.00,12890860,37.27,26.40,1.85
December-2018,287.40,301.95,261.10,295.65,27217027,155467,7905690449.00,10320280,37.92,40.85,8.25
January-2019,297.00,307.20,276.60,293.35,30328402,157070,8988721024.00,11821596,38.98,30.60,-3.65
February-2019,296.05,302.35,258.80,269.75,22209643,153253,6165427611.00,5957760,26.83,43.55,-26.30
March-2019,270.00,322.95,270.00,320.80,38972759,183823,11465380382.00,17726487,45.48,52.95,50.80
April-2019,322.00,332.65,303.60,310.20,16834775,134097,5318986591.00,3900943,23.17,29.05,-11.80
May-2019,308.00,364.00,292.20,352.55,44200380,278624,14570177002.00,14858487,33.62,71.80,44.55
June-2019,352.05,364.85,333.75,360.90,18424196,140300,6400178901.00,5397491,29.30,31.10,8.85
July-2019,362.20,373.70,323.90,332.05,18598340,190937,6604482580.00,4923321,26.47,49.80,-30.15
August-2019,331.00,331.55,262.70,273.70,37196649,236409,10759673390.00,15423851,41.47,68.85,-57.30
September-2019,271.90,315.50,267.15,270.90,32522385,254740,9311408271.00,6265619,19.27,48.35,-1.00
October-2019,273.80,318.00,244.35,312.25,51021930,380788,13732389616.00,11462622,22.47,73.65,38.45
November-2019,312.80,351.00,299.85,341.85,32134975,275648,10428213681.00,6008842,18.70,51.15,29.05
December-2019,343.35,344.35,308.10,333.70,28016276,342768,9207558536.00,4649788,16.60,36.25,-9.65
January-2020,334.50,339.85,305.70,318.55,29506247,311422,9476559684.00,6827158,23.14,34.15,-15.95
February-2020,319.90,331.90,295.50,302.90,31960839,331210,10155940279.00,6078836,19.02,36.40,-17.00
March-2020,310.20,311.95,173.60,196.95,89367587,812315,20076159078.00,15721565,17.59,138.35,-113.25
April-2020,195.50,198.00,175.00,190.40,55978066,422006,10428752771.00,13539936,24.19,23.00,-5.10
May-2020,184.70,184.70,149.55,160.30,73994334,529146,12046289798.00,27647086,37.36,35.15,-24.40
June-2020,164.00,197.70,163.45,178.40,110146412,676816,19948080176.00,30114239,27.34,34.25,14.40
July-2020,179.70,202.50,178.85,191.45,81671195,527584,15620337314.00,18789794,23.01,23.65,11.75
August-2020,194.00,232.00,189.60,212.15,78989196,526159,16003694586.00,19662401,24.89,42.40,18.15
September-2020,212.15,219.00,175.55,185.40,54139950,482674,10659378681.00,12679635,23.42,43.45,-26.75
October-2020,187.70,207.35,186.00,189.25,45025036,291367,8839169212.00,11000108,24.43,21.35,1.55
November-2020,192.45,252.90,190.05,244.30,81559454,575598,18700552566.00,26158730,32.07,62.85,51.85
December-2020,244.80,279.75,244.10,274.75,56482741,373321,14953899711.00,19892749,35.22,35.65,29.95
January-2021,275.00,310.80,269.55,282.05,46196218,347831,13403044822.00,11164595,24.17,41.25,7.05
February-2021,284.55,426.45,282.75,390.20,88137782,863839,33715939602.00,24957882,28.32,143.70,105.65
March-2021,395.80,408.90,345.00,364.35,50618547,593330,19176587199.00,16758324,33.11,63.90,-31.45
April-2021,366.65,371.80,321.15,353.45,57618477,543218,19987571148.00,19261924,33.43,50.65,-13.20
May-2021,350.00,433.60,341.70,424.25,76361081,737770,29500035402.00,19163563,25.10,91.90,74.25
June-2021,426.40,442.00,400.30,419.25,34233656,458710,14590006215.00,8741220,25.53,41.70,-7.15
July-2021,420.00,444.35,417.25,431.70,23121489,338632,9918481332.00,9417046,40.73,27.10,11.70
August-2021,435.40,467.30,401.30,426.00,27638863,404086,11993829353.00,8367473,30.27,66.00,-9.40
September-2021,426.95,471.85,425.20,453.05,29136775,309278,13020987921.00,16053690,55.10,46.65,26.10
October-2021,448.90,526.70,444.00,502.40,25507339,344327,12433475536.00,10285383,40.32,82.70,53.50
November-2021,507.70,542.20,454.40,460.60,22249682,418367,11213665353.00,5289443,23.77,87.80,-47.10
December-2021,464.40,500.50,443.05,460.45,16043255,341074,7541910134.00,4968453,30.97,57.45,-3.95
January-2022,461.00,540.85,460.00,538.35,20521914,421609,10367160993.00,7693373,37.49,80.85,77.35
February-2022,545.00,549.05,468.00,483.30,22688970,407223,11760417957.00,5878849,25.91,81.05,-61.70
March-2022,479.70,503.45,425.00,493.40,27764383,447354,13022240440.00,8637732,31.11,78.45,13.70
April-2022,492.30,522.00,490.00,496.50,10833803,222551,5524108507.00,3737982,34.50,32.00,4.20
May-2022,494.00,496.30,439.05,467.80,16395559,329486,7716068584.00,6791174,41.42,57.25,-26.20
June-2022,467.80,475.50,430.80,465.80,14244603,235120,6482599956.00,7536909,52.91,44.70,-2.00
July-2022,465.00,537.75,460.70,528.20,14728407,274422,7275591593.00,8423062,57.19,77.05,63.20
August-2022,528.30,546.30,506.20,531.15,11718186,205155,6172542847.00,5480548,46.77,40.10,2.85
September-2022,522.00,578.65,516.30,531.05,15509585,312052,8520361605.00,7912311,51.02,62.35,9.05
October-2022,528.70,586.10,518.30,573.80,8346272,181316,4616135704.00,3354680,40.19,67.80,45.10
November-2022,575.20,622.90,568.80,602.50,11324388,227426,6810650627.00,4056910,35.82,54.10,27.30
December-2022,607.50,629.65,570.70,613.20,11230592,232287,6833717478.00,5795032,51.60,58.95,5.70
January-2023,615.00,619.25,525.05,553.70,10336965,299513,5946489719.00,4495935,43.49,94.20,-61.30
February-2023,562.85,564.95,499.35,522.75,15057863,324375,8065260566.00,4854585,32.24,65.60,-40.10
March-2023,523.05,568.00,501.85,523.70,11660339,258384,6220057683.00,4192418,35.95,66.15,0.65
April-2023,524.55,580.00,519.00,578.05,8336616,164645,4533899736.00,3008388,36.09,61.00,53.50
May-2023,578.10,596.30,563.35,580.55,11264321,211269,6544582288.00,3855533,34.23,32.95,2.45
June-2023,580.35,593.85,554.00,572.80,7738811,227662,4439195398.00,3717163,48.03,39.85,-7.55
July-2023,574.00,621.50,574.00,620.10,13134979,280474,7889896736.00,5853459,44.56,47.50,46.10
August-2023,619.15,620.20,554.10,561.30,18462996,410516,10622602966.00,7685636,41.63,66.10,-57.85
September-2023,563.00,608.25,562.00,598.70,13882000,278754,8122971444.00,6949013,50.06,46.25,35.70
October-2023,597.60,604.45,543.15,565.35,9757588,297639,5591893840.00,3763400,38.57,61.30,-32.25
November-2023,567.05,589.00,555.25,564.70,15076585,304275,8636584289.00,8338506,55.31,33.75,-2.35
December-2023,568.25,660.40,566.95,641.95,19863850,413197,12358002947.00,8184254,41.20,93.45,73.70
January-2024,642.70,651.60,600.70,640.65,18785124,431838,11831409351.00,7065925,37.61,50.90,-2.05
February-2024,643.00,777.50,633.25,749.30,28638006,510595,20327963253.00,12343176,43.10,144.25,106.30
March-2024,753.95,793.50,720.00,752.60,16183626,248615,12159592998.00,9216476,56.95,73.50,-1.35
April-2024,759.80,834.60,732.05,825.70,13844797,315526,10747006117.00,5568161,40.22,102.55,65.90
May-2024,826.60,841.00,793.35,830.10,17321797,381799,14238746761.00,6379381,36.83,47.65,3.50
June-2024,867.95,912.10,734.25,848.85,34724858,875586,28762819484.00,11929563,34.35,177.85,-19.10
July-2024,850.00,898.80,822.85,872.75,21292110,534276,18366911988.00,8029067,37.71,75.95,22.75
August-2024,877.95,881.50,795.10,815.65,14649679,403576,12000824918.00,5430825,37.07,86.40,-62.30
September-2024,816.45,825.90,765.65,802.65,15333594,431953,12162875784.00,6793480,44.30,60.25,-13.80
