Month,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
September-2014,526.00,544.50,491.05,502.75,9141043,224489,4709617884.00,3679930,40.26,53.45,-23.25
October-2014,502.65,537.00,468.15,535.65,5962478,190670,3004065231.00,1643900,27.57,68.85,33.00
November-2014,532.00,550.80,511.50,532.95,10827901,187613,5726276118.00,5970022,55.14,39.30,0.95
December-2014,538.50,540.00,469.00,496.10,7290215,215645,3662110251.00,2246181,30.81,71.00,-42.40
January-2015,492.60,608.40,489.40,584.95,8668754,314922,4693342919.00,2606301,30.07,119.00,92.35
February-2015,585.00,612.05,541.10,593.65,7940191,274739,4574053784.00,1739217,21.90,70.95,8.65
March-2015,598.00,600.50,518.55,549.95,6542336,240141,3645096971.00,1690631,25.84,81.95,-48.05
April-2015,550.00,573.15,506.95,508.45,7937445,212712,4297970100.00,3346704,42.16,66.20,-41.55
May-2015,513.40,530.95,463.90,481.60,11261563,209688,5669229117.00,5290827,46.98,67.05,-31.80
June-2015,482.80,483.00,418.00,434.55,15509821,196940,6823036485.00,6659577,42.94,65.00,-48.25
July-2015,436.95,447.40,366.25,384.35,17591395,249494,6979285531.00,6852595,38.95,81.15,-52.60
August-2015,385.00,395.60,304.10,340.15,28056514,293010,9942154357.00,11458826,40.84,91.50,-44.85
September-2015,335.15,359.00,279.15,298.45,64992266,274529,21108593544.00,43881615,67.52,79.85,-36.70
October-2015,300.10,396.90,291.75,384.45,18490823,262575,6653892506.00,4048779,21.90,105.15,84.35
November-2015,387.00,431.90,372.00,423.35,12876773,190994,5232802285.00,3425357,26.60,59.90,36.35
December-2015,425.50,427.10,360.50,391.25,11711334,165794,4567311122.00,2991240,25.54,66.60,-34.25
January-2016,393.80,402.90,323.35,336.70,17738047,213951,6211651474.00,6085731,34.31,79.55,-57.10
February-2016,340.00,344.60,266.00,300.25,22421111,267864,6897065367.00,7641246,34.08,78.60,-39.75
March-2016,300.30,393.50,300.30,386.30,14274415,216791,5087607521.00,3548563,24.86,93.20,86.00
April-2016,388.40,425.00,368.40,408.85,9162156,160950,3654026011.00,1855272,20.25,56.60,20.45
May-2016,410.00,463.90,376.05,458.20,18347837,268801,7431465308.00,5580188,30.41,87.85,48.20
June-2016,455.70,489.60,425.00,459.25,23047496,294472,10532192057.00,7760380,33.67,64.60,3.55
July-2016,463.00,513.50,454.00,503.00,15269479,197565,7432413773.00,5838926,38.24,59.50,40.00
August-2016,504.00,548.15,476.25,537.45,19255368,199555,9878956093.00,8424002,43.75,71.90,33.45
September-2016,540.05,598.60,517.20,534.75,19454513,189930,10876254962.00,8893937,45.72,81.40,-5.30
October-2016,542.90,571.05,510.65,532.35,9415442,130387,5144798229.00,2629170,27.92,60.40,-10.55
November-2016,533.00,549.20,443.65,459.35,13558398,201592,6667810262.00,3045830,22.46,105.55,-73.65
December-2016,458.00,478.15,429.00,471.35,10279248,144917,4722510373.00,2034780,19.80,49.15,13.35
January-2017,474.95,553.00,469.20,523.60,10130929,141189,5229743726.00,4206990,41.53,83.80,48.65
February-2017,525.55,544.80,435.00,456.15,14480959,213761,6880217446.00,5098763,35.21,109.80,-69.40
March-2017,457.50,484.30,448.00,465.95,12098007,155139,5676705742.00,4921595,40.68,36.30,8.45
April-2017,469.00,480.00,437.00,457.80,9035809,102251,4134165723.00,2867749,31.74,43.00,-11.20
May-2017,457.80,487.00,417.10,476.20,14234698,161045,6404086779.00,4190947,29.44,69.90,18.40
June-2017,477.00,485.95,428.00,432.50,93104805,134050,42199893913.00,87150363,93.60,57.95,-44.50
July-2017,433.70,468.00,426.10,444.50,10778762,141386,4842614980.00,4902233,45.48,41.90,10.80
August-2017,445.00,452.25,357.95,376.60,15060796,170330,6043575753.00,5748744,38.17,94.30,-68.40
September-2017,379.00,428.20,374.00,401.25,59388584,155712,24770001062.00,42097660,70.89,54.20,22.25
October-2017,428.25,439.90,409.95,428.55,7572208,90730,3219161261.00,2056895,27.16,29.95,0.30
November-2017,430.05,466.95,402.95,404.65,16850022,181489,7276832224.00,5037972,29.90,64.00,-25.40
December-2017,409.10,432.50,389.75,431.20,12338945,94808,5065578592.00,5515505,44.70,42.75,22.10
January-2018,432.20,443.55,395.30,399.25,11985096,111471,5058635086.00,4862191,40.57,48.25,-32.95
February-2018,401.00,403.85,357.00,370.20,13025465,148400,4895530195.00,4658624,35.77,46.85,-30.80
March-2018,367.90,376.25,324.50,327.45,12543946,117510,4350905409.00,5411557,43.14,51.75,-40.45
April-2018,335.00,372.40,326.10,340.20,14912163,156527,5188519103.00,5392274,36.16,46.30,5.20
May-2018,349.75,352.00,282.00,282.90,20860213,215049,6487028248.00,6516905,31.24,70.00,-66.85
June-2018,286.65,315.00,262.50,269.30,19914420,177682,5821298527.00,5856314,29.41,52.50,-17.35
July-2018,276.00,277.10,247.55,264.15,20149843,170148,5308844611.00,6441868,31.97,29.55,-11.85
August-2018,248.00,274.60,243.25,267.10,21224071,180044,5499053664.00,6120886,28.84,31.35,19.10
September-2018,271.70,282.00,219.65,223.45,23177759,182491,5917325192.00,7494611,32.34,62.35,-48.25
October-2018,224.30,232.75,164.55,178.65,46670998,312323,8666546016.00,13637104,29.22,68.20,-45.65
November-2018,179.20,200.75,170.50,171.95,31998212,188705,5911520931.00,8524753,26.64,30.25,-7.25
December-2018,173.70,180.45,154.70,172.60,30692434,164284,5213205413.00,7695315,25.07,25.75,-1.10
January-2019,173.70,187.55,165.40,181.25,27499616,139347,4908187978.00,6906889,25.12,22.15,7.55
February-2019,182.00,186.05,141.90,177.85,34756400,222486,5706510631.00,8578335,24.68,44.15,-4.15
March-2019,179.20,198.30,167.50,174.30,25646661,146654,4690806489.00,5768540,22.49,30.80,-4.90
April-2019,176.00,239.30,176.00,214.20,52000922,317317,11075934574.00,8226516,15.82,63.30,38.20
May-2019,212.90,213.70,167.50,172.50,38538967,247993,7123914905.00,6589988,17.10,46.20,-40.40
June-2019,170.00,177.00,152.10,162.60,22546594,137754,3702780191.00,4774415,21.18,24.90,-7.40
July-2019,163.75,172.40,132.50,135.60,35935335,201607,5532608555.00,6226767,17.33,39.90,-28.15
August-2019,135.80,136.25,106.20,116.75,60691488,267186,7232821184.00,6557464,10.80,30.05,-19.05
September-2019,111.65,138.45,106.00,117.45,76800392,288959,9523827434.00,8164636,10.63,32.45,5.80
October-2019,118.40,179.50,112.00,177.70,68291260,305015,9548346304.00,7572347,11.09,67.50,59.30
November-2019,175.10,178.75,160.00,161.45,36106751,168559,6127684575.00,4321105,11.97,18.75,-13.65
December-2019,161.00,187.90,157.45,185.10,42607212,243855,7369116330.00,4887366,11.47,30.45,24.10
January-2020,185.85,201.80,174.85,176.60,39341926,241109,7438311540.00,5291263,13.45,26.95,-9.25
February-2020,176.00,185.00,127.05,129.00,43765548,271605,7083787398.00,5728012,13.09,57.95,-47.00
March-2020,133.50,133.80,63.60,71.05,87784236,398951,8059380489.00,17448152,19.88,70.20,-62.45
April-2020,71.10,93.75,64.80,93.10,66364119,255867,5069392565.00,11889846,17.92,28.95,22.00
May-2020,87.45,94.10,79.60,86.90,53041662,210521,4499057550.00,8772119,16.54,14.50,-0.55
June-2020,89.00,119.05,88.05,98.25,124558628,465010,12718518771.00,20569614,16.51,31.00,9.25
July-2020,98.75,112.60,98.20,104.70,70852022,300094,7495840283.00,12825884,18.10,14.40,5.95
August-2020,103.40,147.90,103.00,143.20,104701749,469602,13206022948.00,18229250,17.41,44.90,39.80
September-2020,144.00,155.15,122.15,133.30,76508747,413946,10892297251.00,10670833,13.95,33.00,-10.70
October-2020,135.70,145.70,126.00,132.70,77216650,512758,10481930840.00,19040499,24.66,19.70,-3.00
November-2020,133.70,183.75,131.10,180.25,86659810,555634,13584803641.00,25774851,29.74,52.65,46.55
December-2020,183.25,188.75,156.55,183.70,75390441,376019,13402753954.00,15443653,20.48,32.20,0.45
January-2021,185.25,306.90,184.55,262.60,183133100,1223893,46655933453.00,24922540,13.61,122.35,77.35
February-2021,270.40,341.85,255.55,323.00,144505279,1092335,46079823195.00,30037665,20.79,86.30,52.60
March-2021,329.90,357.00,282.35,301.85,85959250,757879,27324140717.00,15592250,18.14,74.65,-28.05
April-2021,306.50,325.00,280.55,293.95,65761870,533906,19943231679.00,12338436,18.76,44.45,-12.55
May-2021,285.65,336.55,285.15,318.70,62333997,654899,19609139538.00,14044778,22.53,51.40,33.05
June-2021,319.65,360.65,315.50,339.55,46300857,575927,15825828055.00,12856221,27.77,45.15,19.90
July-2021,341.65,358.10,283.65,293.95,64958647,738188,19896665416.00,29236910,45.01,74.45,-47.70
August-2021,300.40,311.20,268.50,287.35,40586159,577294,11849043961.00,19107498,47.08,42.70,-13.05
September-2021,288.50,337.85,287.35,333.20,35654167,466817,11172321794.00,15816756,44.36,50.50,44.70
October-2021,333.00,532.40,325.80,483.75,75401166,1048669,33374407860.00,21575649,28.61,206.60,150.75
November-2021,486.90,536.50,442.90,458.80,41148800,865085,20370596764.00,13014693,31.63,93.60,-28.10
December-2021,468.00,506.30,440.00,482.35,28347721,479211,13491616857.00,11120665,39.23,66.30,14.35
January-2022,492.25,528.35,467.60,517.50,24053832,500359,12063171462.00,7606884,31.62,60.75,25.25
February-2022,507.00,514.65,411.10,454.15,28901868,654736,13899523796.00,8512830,29.45,103.55,-52.85
March-2022,451.20,459.95,376.15,433.50,45884912,894198,19126361425.00,13176417,28.72,83.80,-17.70
April-2022,434.10,462.65,416.85,437.55,18596222,416545,8279236593.00,6752166,36.31,45.80,3.45
May-2022,438.00,449.50,366.05,443.85,26898566,534938,11177483533.00,9507568,35.35,83.45,5.85
June-2022,444.20,446.00,376.70,411.70,20431488,456451,8397700453.00,6896096,33.75,69.30,-32.50
July-2022,411.30,460.75,402.15,449.65,15448508,269511,6759539330.00,6325837,40.95,58.60,38.35
August-2022,451.10,494.50,447.75,471.00,19920491,348419,9335665852.00,9590155,48.14,46.75,19.90
September-2022,464.00,474.40,390.45,404.65,23193345,540265,10005866802.00,9127345,39.35,83.95,-59.35
October-2022,405.90,417.50,391.20,412.60,16105779,318354,6465998994.00,7085105,43.99,26.30,6.70
November-2022,414.00,441.10,409.30,439.35,17237892,283801,7360746899.00,8636031,50.10,31.80,25.35
December-2022,442.30,443.40,375.50,388.10,16870939,392754,6846641597.00,6788121,40.24,67.90,-54.20
