Month,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
September-2014,129.00,139.75,127.25,135.30,8327878,87901,1126348843.00,3693512,44.35,12.50,6.30
October-2014,137.00,145.75,132.85,145.30,8188898,65821,1127261750.00,5154793,62.95,12.90,8.30
November-2014,146.00,150.85,136.05,142.15,4192810,52972,606217857.00,1446649,34.50,14.80,-3.85
December-2014,141.05,142.85,129.75,138.05,2944610,49977,401045511.00,830323,28.20,13.10,-3.00
January-2015,138.00,151.60,133.65,147.95,5433423,61508,780828295.00,2765336,50.89,17.95,9.95
February-2015,148.00,159.00,139.90,156.85,5886036,68764,893148611.00,2622604,44.56,19.10,8.85
March-2015,156.90,158.90,143.45,145.20,5447946,55543,810973260.00,3180666,58.38,15.45,-11.70
April-2015,145.65,155.70,140.50,142.30,3195728,37492,472791214.00,1351911,42.30,15.20,-3.35
May-2015,142.90,146.55,137.50,143.70,20480812,29847,2875188473.00,18346481,89.58,9.05,0.80
June-2015,145.15,148.00,135.55,139.10,2340544,27114,333784550.00,803762,34.34,12.45,-6.05
July-2015,139.10,144.00,136.40,141.55,1978531,20090,277946709.00,740910,37.45,7.60,2.45
August-2015,141.30,142.90,125.40,130.65,3979087,30516,527430258.00,1841218,46.27,17.50,-10.65
September-2015,130.00,137.00,120.75,132.15,2536589,29438,323028458.00,608901,24.00,16.25,2.15
October-2015,132.95,137.70,126.25,128.75,1680391,20275,223859849.00,641860,38.20,11.45,-4.20
November-2015,129.00,136.50,126.70,135.95,2638430,17266,345306456.00,1123210,42.57,9.80,6.95
December-2015,135.95,142.30,127.00,141.20,1934363,19870,262599282.00,645196,33.35,15.30,5.25
January-2016,141.00,148.20,130.55,147.60,5999466,47774,841722878.00,3715321,61.93,17.65,6.60
February-2016,148.00,150.20,129.25,130.10,5552929,43328,776501027.00,3804760,68.52,20.95,-17.90
March-2016,130.20,141.00,130.20,139.10,8240481,32695,1136639341.00,6306773,76.53,10.80,8.90
April-2016,140.20,149.90,137.50,143.45,7096958,43461,1011522226.00,4453337,62.75,12.40,3.25
May-2016,142.95,152.85,139.55,150.00,8035712,38934,1182181153.00,6209841,77.28,13.30,7.05
June-2016,150.50,163.65,148.05,162.95,4253279,43487,654923004.00,1714393,40.31,15.60,12.45
July-2016,163.10,178.70,160.30,175.90,10219602,42807,1725450145.00,7468879,73.08,18.40,12.80
August-2016,175.90,185.00,172.60,184.00,9854416,51084,1764572736.00,5991518,60.80,12.40,8.10
September-2016,183.00,187.70,171.50,176.35,4693311,28958,852237688.00,2714124,57.83,16.20,-6.65
October-2016,176.40,183.20,173.00,174.95,4588165,19154,814030824.00,3260707,71.07,10.20,-1.45
November-2016,175.10,196.40,167.40,192.00,6079719,50101,1121949436.00,2808004,46.19,29.00,16.90
December-2016,192.00,192.00,176.65,183.45,9612026,33835,1754113101.00,6781514,70.55,15.35,-8.55
January-2017,183.00,208.85,182.90,206.55,8824280,41093,1738606722.00,6469849,73.32,25.95,23.55
February-2017,208.00,209.00,191.00,192.00,11436409,40555,2297487809.00,9258455,80.96,18.00,-16.00
March-2017,192.70,199.60,188.05,197.20,11859850,34836,2295741493.00,9580105,80.78,11.55,4.50
April-2017,199.00,213.05,193.30,207.60,12178913,32257,2442465758.00,8656525,71.08,19.75,8.60
May-2017,207.60,214.00,195.65,207.80,5306367,30063,1100107497.00,2255111,42.50,18.35,0.20
June-2017,208.00,214.95,199.85,210.55,16933728,35234,3532560377.00,14077808,83.13,15.10,2.55
July-2017,210.00,223.95,208.25,223.05,7968124,44761,1714732142.00,6388167,80.17,15.70,13.05
August-2017,224.45,226.40,213.00,218.35,4885166,22982,1075509529.00,3258049,66.69,13.40,-6.10
September-2017,218.35,224.00,205.20,210.65,3926308,22850,832985532.00,1571139,40.02,18.80,-7.70
October-2017,212.00,218.80,199.30,212.75,4912545,24887,1028428524.00,3229882,65.75,19.50,0.75
November-2017,213.00,221.25,204.45,205.95,7144587,43076,1501563144.00,3902331,54.62,16.80,-7.05
December-2017,207.25,207.25,193.45,200.35,13526698,22186,2721107047.00,11586576,85.66,13.80,-6.90
January-2018,204.00,204.00,190.90,193.50,43946967,32174,8637611100.00,41078522,93.47,13.10,-10.50
February-2018,195.00,200.00,189.00,198.45,45322490,47270,8798983462.00,41942972,92.54,11.00,3.45
March-2018,198.80,200.00,191.00,193.85,15960053,35425,3115583372.00,12476781,78.18,9.00,-4.95
April-2018,192.00,209.45,192.00,207.65,7416395,39132,1490488739.00,5901551,79.57,17.45,15.65
May-2018,208.00,217.00,201.70,208.95,25779996,52604,5422102351.00,22128407,85.84,15.30,0.95
June-2018,207.20,208.00,183.65,186.65,27309303,66343,5381580358.00,18791206,68.81,24.35,-20.55
