Month,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
September-2014,860.00,877.40,748.15,857.30,6227155,280093,5094946428.00,1979020,31.78,129.25,-2.70
October-2014,857.30,868.00,792.00,845.55,2743886,124547,2254230340.00,776286,28.29,76.00,-11.75
November-2014,845.00,932.00,831.95,839.55,4465175,183802,3880643210.00,1470747,32.94,100.05,-5.45
December-2014,852.00,856.15,798.80,826.15,3308556,149269,2742353676.00,1146519,34.65,57.35,-25.85
January-2015,823.00,939.05,800.30,915.95,4539446,157275,3914859905.00,2792525,61.52,138.75,92.95
February-2015,925.00,965.90,861.10,911.00,3018315,155385,2789252960.00,825906,27.36,104.80,-14.00
March-2015,912.00,1074.05,910.00,1022.25,5962004,227145,6040734385.00,2305830,38.68,164.05,110.25
April-2015,1022.35,1200.70,913.00,939.40,19612284,612639,19046984932.00,4854950,24.75,287.70,-82.95
May-2015,949.70,1010.10,920.00,965.75,6991522,272168,6708384593.00,3288925,47.04,90.10,16.05
June-2015,916.00,918.00,808.00,874.20,9792433,265915,8358759337.00,4361162,44.54,110.00,-41.80
July-2015,881.00,957.00,799.05,822.75,8396387,227807,7093077852.00,3368134,40.11,157.95,-58.25
August-2015,822.00,965.15,820.15,897.70,7280439,212232,6468509013.00,2543616,34.94,145.00,75.70
September-2015,889.00,918.00,815.30,868.45,6871327,149310,5987747146.00,4116950,59.91,102.70,-20.55
October-2015,880.00,933.70,875.00,889.00,3446306,106389,3089448667.00,1672332,48.53,58.70,9.00
November-2015,871.50,877.50,706.40,730.65,7326565,208020,5526680127.00,3197698,43.65,171.10,-140.85
December-2015,732.00,824.50,722.00,819.95,8411656,206035,6443911894.00,3080482,36.62,102.50,87.95
January-2016,810.00,880.00,762.45,873.00,4237408,131696,3399809022.00,1287580,30.39,117.55,63.00
February-2016,877.00,898.00,803.55,855.05,4781473,150226,4101234515.00,1522933,31.85,94.45,-21.95
March-2016,860.00,876.00,770.80,819.45,20631958,158518,17682939862.00,17130602,83.03,105.20,-40.55
April-2016,825.00,840.95,797.00,811.30,19720487,103967,16095902376.00,17581939,89.16,43.95,-13.70
May-2016,810.00,842.05,757.10,762.70,6123801,199058,4849616607.00,2874398,46.94,84.95,-47.30
June-2016,769.00,779.70,710.05,763.60,8172164,250499,6113999707.00,3682954,45.07,69.65,-5.40
July-2016,766.00,839.50,762.00,829.75,4177814,137547,3299061934.00,1936921,46.36,77.50,63.75
August-2016,838.90,854.50,747.00,774.85,7654636,164389,6091402244.00,3280568,42.86,107.50,-64.05
September-2016,775.00,818.25,732.00,742.70,4624561,113528,3612203418.00,1595283,34.50,86.25,-32.30
October-2016,746.10,772.00,732.00,748.25,4196242,87187,3163126930.00,2139510,50.99,40.00,2.15
November-2016,748.25,750.00,572.40,710.30,13565536,278865,9197382888.00,5043954,37.18,177.60,-37.95
December-2016,710.50,730.75,608.10,629.75,16978790,211805,11289323311.00,10215762,60.17,122.65,-80.75
January-2017,634.00,656.20,627.20,631.55,4269585,100275,2744575325.00,1570530,36.78,29.00,-2.45
February-2017,631.00,688.80,619.40,678.95,6947004,161840,4571943956.00,2220160,31.96,69.40,47.95
March-2017,678.95,728.45,671.20,687.70,9231045,133355,6418359747.00,4720497,51.14,57.25,8.75
April-2017,691.95,700.50,632.15,642.55,6437345,84718,4267417488.00,2913872,45.27,68.35,-49.40
May-2017,644.00,657.95,493.00,501.40,14127396,180844,7985770800.00,5486018,38.83,164.95,-142.60
June-2017,503.00,559.90,503.00,554.50,9406459,156121,4981795529.00,2769418,29.44,56.90,51.50
July-2017,559.90,590.75,530.00,531.70,9102138,109413,5116498811.00,4116432,45.22,60.75,-28.20
August-2017,532.00,542.00,433.15,480.35,13213330,176150,6365477081.00,3863785,29.24,108.85,-51.65
