Month,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
September-2014,1141.40,1509.00,1138.00,1380.30,132560,31388,179589870.00,62830,47.40,371.00,238.90
October-2014,1385.00,1455.00,1302.00,1329.35,59047,13410,80738557.00,28011,47.44,153.00,-55.65
November-2014,1330.00,1576.00,1320.00,1455.00,132846,25134,194155021.00,70678,53.20,256.00,125.00
December-2014,1460.00,1595.00,1380.00,1487.80,52060,15658,76734467.00,22627,43.46,215.00,27.80
January-2015,1487.40,1517.00,1375.00,1454.60,79102,17695,115736248.00,43408,54.88,142.00,-32.80
February-2015,1464.65,1524.50,1411.00,1469.80,50761,13377,74756589.00,24142,47.56,113.50,5.15
March-2015,1466.05,1544.95,1417.00,1468.35,47145,13287,69698615.00,21699,46.03,127.95,2.30
April-2015,1470.00,1514.00,1096.05,1136.70,57827,12372,73627051.00,37218,64.36,417.95,-333.30
May-2015,1158.50,1325.35,1105.00,1195.45,43899,8780,53328032.00,18852,42.94,220.35,36.95
June-2015,1180.00,1229.00,1095.00,1128.80,40435,5806,47013356.00,20222,50.01,134.00,-51.20
July-2015,1140.80,1246.85,1126.30,1225.75,41302,5858,49522969.00,16702,40.44,120.55,84.95
August-2015,1224.90,1350.00,1190.00,1240.05,314403,7307,413211699.00,278139,88.47,160.00,15.15
September-2015,1241.00,1325.00,1160.00,1309.10,188337,2801,234522497.00,59960,31.84,165.00,68.10
October-2015,1302.00,1419.90,1267.95,1390.10,20225,2587,27397329.00,13887,68.66,151.95,88.10
November-2015,1390.00,1631.00,1375.00,1600.65,34498,3669,50156692.00,17656,51.18,256.00,210.65
December-2015,1613.10,1768.95,1476.00,1747.10,60640,8444,99785578.00,24692,40.72,292.95,134.00
January-2016,1747.00,1771.00,1501.00,1555.80,26454,4593,43464812.00,11716,44.29,270.00,-191.20
February-2016,1566.00,1579.00,1348.05,1417.05,431176,3821,637869645.00,421519,97.76,230.95,-148.95
March-2016,1449.00,1611.90,1396.00,1586.05,23043,4163,34276622.00,12229,53.07,215.90,137.05
April-2016,1585.00,1715.00,1566.05,1691.85,48158,2894,77425678.00,32373,67.22,148.95,106.85
May-2016,1692.85,1856.00,1610.00,1639.05,484979,4696,850521542.00,471287,97.18,246.00,-53.80
June-2016,1649.00,1842.20,1588.65,1804.25,55182,7160,96819682.00,20311,36.81,253.55,155.25
July-2016,1818.00,1840.00,1730.10,1824.65,19241,3395,34351734.00,11593,60.25,109.90,6.65
August-2016,1816.00,2198.00,1816.00,2177.25,93502,5107,175481390.00,77547,82.94,382.00,361.25
September-2016,2175.00,2442.40,205.00,213.65,476617,18901,381759677.00,281520,59.07,2237.40,-1961.35
October-2016,215.35,228.30,195.70,205.00,466018,13553,96062971.00,332783,71.41,32.60,-10.35
November-2016,205.50,210.00,179.15,180.10,342166,10221,66366865.00,196234,57.35,30.85,-25.40
December-2016,182.95,211.00,176.80,201.05,495038,13650,97925007.00,188056,37.99,34.20,18.10
January-2017,205.00,261.30,195.00,239.00,1928270,42808,451801620.00,637418,33.06,66.30,34.00
February-2017,239.05,270.00,231.80,244.00,1589544,40819,401770013.00,775608,48.79,38.20,4.95
March-2017,246.90,269.60,235.00,265.65,946332,22513,234257118.00,436558,46.13,34.60,18.75
April-2017,269.60,276.50,247.00,251.00,444679,10773,119121306.00,202992,45.65,29.50,-18.60
May-2017,256.00,259.90,238.50,244.70,201660,5960,50477442.00,113812,56.44,21.40,-11.30
June-2017,246.00,258.00,230.00,236.50,600570,6810,150087048.00,485976,80.92,28.00,-9.50
July-2017,238.00,272.40,233.70,267.75,465726,13373,118338807.00,218610,46.94,38.70,29.75
August-2017,283.05,305.00,250.00,297.80,986208,30401,280323524.00,300861,30.51,55.00,14.75
September-2017,299.15,325.20,281.20,295.10,850648,24529,257137486.00,252953,29.74,44.00,-4.05
October-2017,298.00,328.90,290.00,296.25,671174,16109,208712926.00,344060,51.26,38.90,-1.75
November-2017,298.15,361.35,290.10,342.25,1922700,21670,653180767.00,1374744,71.50,71.25,44.10
December-2017,343.20,345.40,315.00,336.95,273291,9074,90417873.00,118359,43.31,30.40,-6.25
January-2018,338.80,356.70,309.55,315.90,376857,13050,127330262.00,175648,46.61,47.15,-22.90
February-2018,320.00,329.00,290.00,315.80,218952,8090,68738592.00,106402,48.60,39.00,-4.20
March-2018,314.75,355.00,310.00,346.15,349958,12835,117380045.00,160962,45.99,45.00,31.40
April-2018,350.00,376.55,338.40,352.00,248132,10094,87988375.00,105030,42.33,38.15,2.00
May-2018,355.00,359.35,323.50,331.00,218166,6330,72756411.00,73914,33.88,35.85,-24.00
June-2018,331.00,334.55,295.10,301.90,1468110,5407,477293714.00,1371561,93.42,39.45,-29.10
July-2018,315.00,377.60,303.00,346.75,1293179,12963,432376011.00,1028602,79.54,74.60,31.75
August-2018,364.70,391.75,347.00,369.10,346997,10179,127857753.00,136624,39.37,44.75,4.40
September-2018,372.00,380.00,325.00,337.30,215738,7224,76334569.00,106343,49.29,55.00,-34.70
October-2018,337.30,355.00,316.30,322.20,395749,11819,130753854.00,151773,38.35,38.70,-15.10
November-2018,325.40,344.10,318.70,333.35,173875,5800,57495090.00,91824,52.81,25.40,7.95
December-2018,338.25,372.25,313.00,361.50,288264,6915,98170296.00,184205,63.90,59.25,23.25
January-2019,362.00,373.30,337.75,355.55,231644,6793,82808679.00,80131,34.59,35.55,-6.45
February-2019,354.00,365.00,320.00,327.25,452104,6365,152721592.00,304278,67.30,45.00,-26.75
March-2019,328.20,397.00,323.00,359.85,371861,10577,134147703.00,190541,51.24,74.00,31.65
April-2019,363.45,374.30,340.50,356.65,230449,7135,81839893.00,146855,63.73,33.80,-6.80
May-2019,356.60,394.00,346.90,391.45,240928,12159,90321589.00,127484,52.91,47.10,34.85
June-2019,394.00,451.00,381.85,440.60,360079,15870,149232760.00,163938,45.53,69.15,46.60
July-2019,451.50,464.35,391.80,397.30,232424,12748,102138036.00,110845,47.69,72.55,-54.20
August-2019,405.00,488.95,403.00,469.75,299535,16832,135181310.00,124309,41.50,85.95,64.75
September-2019,465.55,528.25,436.20,484.60,306598,14282,146541943.00,173721,56.66,92.05,19.05
October-2019,484.00,560.00,475.25,541.80,1408212,11881,688226326.00,87225,6.19,84.75,57.80
November-2019,544.00,567.50,482.00,520.15,281426,15015,144278283.00,180430,64.11,85.50,-23.85
December-2019,520.70,567.50,491.00,527.15,265339,17857,139707767.00,118899,44.81,76.50,6.45
January-2020,525.05,611.10,522.15,589.75,805366,22078,438649074.00,106260,13.19,88.95,64.70
February-2020,585.00,804.05,565.05,736.20,1001532,68506,707167793.00,243839,24.35,239.00,151.20
March-2020,742.10,775.80,367.55,479.20,972746,55109,566982835.00,453776,46.65,408.25,-262.90
April-2020,472.00,509.85,431.80,505.05,512187,30666,242016516.00,243105,47.46,78.05,33.05
May-2020,499.00,499.00,401.75,468.90,275448,18970,125425286.00,144468,52.45,97.25,-30.10
June-2020,493.50,707.20,478.65,614.90,663103,49687,385014683.00,286013,43.13,228.55,121.40
July-2020,622.00,644.25,540.00,556.85,331669,30700,199261389.00,149562,45.09,104.25,-65.15
August-2020,563.00,683.50,544.50,639.10,666422,46863,407004012.00,291846,43.79,139.00,76.10
September-2020,621.10,768.40,602.00,671.30,519969,39418,356450467.00,204801,39.39,166.40,50.20
October-2020,681.15,717.80,626.35,659.55,377860,27178,254644841.00,161448,42.73,91.45,-21.60
November-2020,660.00,808.75,642.00,723.40,665819,47779,487446370.00,275846,41.43,166.75,63.40
December-2020,727.55,744.65,634.95,687.90,724906,42551,500309464.00,336376,46.40,109.70,-39.65
January-2021,695.00,704.80,587.95,619.40,681236,37871,455020621.00,314790,46.21,116.85,-75.60
February-2021,621.15,844.95,621.00,809.70,886496,38536,661175976.00,423151,47.73,223.95,188.55
March-2021,813.10,945.00,746.75,751.50,992959,47580,853697578.00,278452,28.04,198.25,-61.60
April-2021,755.00,793.65,689.15,777.15,732969,37446,543145220.00,201066,27.43,104.50,22.15
May-2021,767.55,856.05,736.85,852.70,916143,45527,740300367.00,286274,31.25,119.20,85.15
June-2021,855.00,894.05,820.15,851.90,661557,37967,568030995.00,182561,27.60,73.90,-3.10
July-2021,851.00,947.65,838.15,924.45,1907080,54411,1709509814.00,796868,41.78,109.50,73.45
August-2021,925.00,1014.00,852.50,1006.90,1305087,68829,1210232155.00,337395,25.85,161.50,81.90
September-2021,1007.00,1050.00,954.10,1024.85,2269166,44904,2290143915.00,1252642,55.20,95.90,17.85
October-2021,1032.00,1208.30,988.80,1002.50,1380156,57629,1506144320.00,544112,39.42,219.50,-29.50
November-2021,1009.00,1201.40,993.45,1014.45,930105,54091,1015968977.00,354640,38.13,207.95,5.45
December-2021,1020.00,1085.55,971.00,1064.95,406857,40122,421591281.00,106466,26.17,114.55,44.95
January-2022,1065.00,1211.95,1003.20,1030.35,731745,57699,819711404.00,287678,39.31,208.75,-34.65
February-2022,1036.65,1115.85,987.15,1108.15,357777,30451,380655184.00,95362,26.65,128.70,71.50
March-2022,1100.00,1315.10,1040.10,1276.40,721474,45694,890462244.00,206314,28.60,275.00,176.40
April-2022,1279.65,1347.10,1186.05,1228.70,824291,37308,1035965526.00,147041,17.84,161.05,-50.95
May-2022,1215.20,1242.00,983.70,1123.85,824156,37399,922059596.00,348958,42.34,258.30,-91.35
June-2022,1142.00,1145.00,1009.00,1074.45,633007,36501,685229520.00,125253,19.79,136.00,-67.55
July-2022,1083.00,1275.90,1058.20,1268.40,951843,42969,1148542465.00,365013,38.35,217.70,185.40
